match_id,date,is_home,team_id,team_name,result,opponent_id,opponent_name,team_xG,team_goals,team_ppda_att,team_ppda_def,team_deep,team_xpts,team_npxG,opponent_xG,opponent_goals,opponent_ppda_att,opponent_ppda_def,opponent_deep,opponent_npxG,team_shots,opponent_shots,team_win_odds_open,draw_odds_open,opponent_win_odds_open
Bundesliga 2025_133_240_2025-08-23 13:30:00,2025-08-23 13:30:00,False,133,VfB Stuttgart,l,240,Union Berlin,1.80147,1,72,19,10,2.325,1.80147,0.529421,2,382,21,1,0.529421,21,8,2.07,3.69,3.56
Bundesliga 2025_130_133_2025-08-30 13:30:00,2025-08-30 13:30:00,True,133,VfB Stuttgart,w,130,Borussia M.Gladbach,0.925105,1,255,16,5,0.8582000000000001,0.925105,1.60717,0,296,23,8,1.60717,13,15,1.62,4.59,4.97
Bundesliga 2025_133_135_2025-09-13 13:30:00,2025-09-13 13:30:00,False,133,VfB Stuttgart,l,135,Freiburg,0.548804,1,185,16,4,0.45589999999999997,0.548804,1.6832,3,257,16,7,0.925425,7,14,2.41,3.64,2.92
Bundesliga 2025_133_288_2025-09-19 18:30:00,2025-09-19 18:30:00,True,133,VfB Stuttgart,w,288,St. Pauli,2.78829,2,261,22,9,2.5173000000000005,2.03051,1.05657,0,334,24,4,1.05657,17,9,1.78,4.0,4.46
Bundesliga 2025_133_134_2025-09-28 15:30:00,2025-09-28 15:30:00,False,133,VfB Stuttgart,w,134,FC Cologne,2.20939,2,227,21,11,2.2068,1.45161,1.07972,1,282,14,8,1.07972,15,14,2.39,3.68,2.91
Bundesliga 2025_133_280_2025-10-05 13:30:00,2025-10-05 13:30:00,True,133,VfB Stuttgart,w,280,FC Heidenheim,1.10781,1,189,21,4,2.0792,1.10781,0.290942,0,322,18,2,0.290942,18,5,1.44,5.16,6.75
Bundesliga 2025_131_133_2025-10-18 13:30:00,2025-10-18 13:30:00,False,133,VfB Stuttgart,w,131,Wolfsburg,2.39474,3,232,16,11,2.6953,2.39474,0.392885,0,297,18,5,0.392885,15,11,2.57,3.62,2.72
Bundesliga 2025_125_133_2025-10-26 15:30:00,2025-10-26 15:30:00,True,133,VfB Stuttgart,w,125,Mainz 05,1.66805,2,168,16,5,1.5463999999999998,1.66805,1.40956,1,238,18,4,0.651781,19,13,1.79,4.13,4.24
Bundesliga 2025_133_136_2025-11-01 14:30:00,2025-11-01 14:30:00,False,133,VfB Stuttgart,l,136,RasenBallsport Leipzig,1.0701,1,240,27,10,0.8821,1.0701,1.73471,3,318,10,9,1.73471,14,16,3.55,3.88,2.02
Bundesliga 2025_121_133_2025-11-09 16:30:00,2025-11-09 16:30:00,True,133,VfB Stuttgart,w,121,Augsburg,2.44526,3,168,25,12,1.7720000000000002,1.68748,1.90345,2,321,24,1,1.90345,17,17,1.54,4.63,5.84
Bundesliga 2025_129_133_2025-11-22 14:30:00,2025-11-22 14:30:00,False,133,VfB Stuttgart,d,129,Borussia Dortmund,1.80942,3,233,22,6,0.5123,1.80942,3.15124,3,288,22,11,2.39346,16,14,4.25,4.11,1.79
Bundesliga 2025_118_133_2025-11-30 14:30:00,2025-11-30 14:30:00,False,133,VfB Stuttgart,l,118,Hamburger SV,1.10868,1,146,26,5,1.2557,1.10868,1.21357,2,286,21,4,1.21357,14,9,2.21,3.76,3.17
Bundesliga 2025_117_133_2025-12-06 14:30:00,2025-12-06 14:30:00,True,133,VfB Stuttgart,l,117,Bayern Munich,0.729313,0,292,12,6,0.0548,0.729313,4.07867,5,246,19,13,3.32089,13,19,5.4,5.21,1.51
Bundesliga 2025_123_133_2025-12-14 18:30:00,2025-12-14 18:30:00,False,133,VfB Stuttgart,w,123,Werder Bremen,2.05209,4,199,29,13,2.3605,2.05209,0.607898,0,296,21,8,0.607898,24,9,2.3,3.92,2.91
Bundesliga 2025_120_133_2025-12-20 14:30:00,2025-12-20 14:30:00,True,133,VfB Stuttgart,d,120,Hoffenheim,1.46116,0,199,23,1,2.5815,1.46116,0.154175,0,200,24,6,0.154175,10,4,2.07,3.86,3.42
Bundesliga 2025_119_133_2026-01-10 17:30:00,2026-01-10 17:30:00,False,133,VfB Stuttgart,w,119,Bayer Leverkusen,2.68822,4,340,27,7,1.9061,1.93044,1.98318,1,216,14,9,1.22541,10,16,3.63,4.05,1.95
Bundesliga 2025_132_133_2026-01-13 17:30:00,2026-01-13 17:30:00,True,133,VfB Stuttgart,w,132,Eintracht Frankfurt,3.54461,3,186,19,11,2.7759,3.54461,0.896468,2,265,28,1,0.896468,20,12,1.81,4.01,4.25
Bundesliga 2025_133_240_2026-01-18 14:30:00,2026-01-18 14:30:00,True,133,VfB Stuttgart,d,240,Union Berlin,2.1978,1,182,11,6,1.6246,2.1978,1.88763,1,273,23,9,1.88763,13,20,1.65,3.9,5.25
Bundesliga 2025_130_133_2026-01-25 14:30:00,2026-01-25 14:30:00,False,133,VfB Stuttgart,w,130,Borussia M.Gladbach,2.72682,3,274,26,11,2.3943,2.72682,1.22197,0,266,16,3,0.464191,17,12,2.2,3.75,3.0
Bundesliga 2025_133_135_2026-02-01 14:30:00,2026-02-01 14:30:00,True,133,VfB Stuttgart,w,135,Freiburg,2.95203,1,99,24,13,2.6184,2.95203,0.936187,0,230,25,2,0.936187,18,11,1.67,4.1,4.75
Bundesliga 2025_133_288_2026-02-07 14:30:00,2026-02-07 14:30:00,False,133,VfB Stuttgart,l,288,St. Pauli,0.912627,1,140,14,6,0.7473000000000001,0.912627,1.66217,2,415,15,8,0.904394,7,15,1.8,3.75,4.33
Bundesliga 2025_133_134_2026-02-14 17:30:00,2026-02-14 17:30:00,True,133,VfB Stuttgart,w,134,FC Cologne,2.56266,3,175,16,11,2.3451000000000004,2.56266,1.13246,1,243,20,6,1.13246,13,10,1.45,4.75,6.5
Bundesliga 2025_133_280_2026-02-22 18:30:00,2026-02-22 18:30:00,False,133,VfB Stuttgart,d,280,FC Heidenheim,2.27505,3,167,18,14,1.3592,1.51727,2.21575,3,336,17,6,1.45797,12,10,1.7,4.0,4.5
Bundesliga 2025_131_133_2026-03-01 14:30:00,2026-03-01 14:30:00,True,133,VfB Stuttgart,w,131,Wolfsburg,2.95189,4,195,9,14,2.6086,2.95189,0.865739,0,370,30,5,0.865739,24,10,1.5,4.75,5.25
Bundesliga 2025_125_133_2026-03-07 14:30:00,2026-03-07 14:30:00,False,133,VfB Stuttgart,d,125,Mainz 05,0.920068,2,152,15,10,0.15360000000000001,0.920068,3.52523,2,323,13,10,3.52523,11,18,2.15,3.6,3.2
Bundesliga 2025_133_136_2026-03-15 18:30:00,2026-03-15 18:30:00,True,133,VfB Stuttgart,w,136,RasenBallsport Leipzig,1.93167,1,171,24,5,1.9848,1.93167,1.12178,0,235,26,5,1.12178,13,9,2.3,3.9,2.7
Bundesliga 2025_121_133_2026-03-22 18:30:00,2026-03-22 18:30:00,False,133,VfB Stuttgart,w,121,Augsburg,3.87094,5,178,18,10,2.665,3.87094,1.59097,2,341,23,6,1.59097,13,13,2.0,3.8,3.5
Bundesliga 2025_129_133_2026-04-04 16:30:00,2026-04-04 16:30:00,True,133,VfB Stuttgart,l,129,Borussia Dortmund,0.553248,0,168,23,7,1.0386,0.553248,0.76449,2,317,17,2,0.76449,13,5,2.3,3.9,2.8
Bundesliga 2025_118_133_2026-04-12 15:30:00,2026-04-12 15:30:00,True,133,VfB Stuttgart,w,118,Hamburger SV,3.8645,4,170,27,18,2.9269000000000003,3.10672,0.417554,0,291,20,3,0.417554,23,9,1.4,4.75,7.0
Bundesliga 2025_117_133_2026-04-19 15:30:00,2026-04-19 15:30:00,False,133,VfB Stuttgart,l,117,Bayern Munich,1.26038,2,396,11,6,0.056299999999999996,1.26038,5.11014,4,162,18,18,5.11014,11,28,6.5,5.5,1.4
Bundesliga 2025_123_133_2026-04-26 13:30:00,2026-04-26 13:30:00,True,133,VfB Stuttgart,d,123,Werder Bremen,1.99681,1,179,26,10,2.115,1.99681,0.958992,1,364,14,5,0.958992,20,9,1.53,4.33,5.5
Bundesliga 2025_120_133_2026-05-02 13:30:00,2026-05-02 13:30:00,False,133,VfB Stuttgart,d,120,Hoffenheim,1.76153,3,196,14,4,0.7893000000000001,1.76153,2.6399,3,222,22,13,2.6399,14,22,2.6,4.2,2.3
Bundesliga 2025_119_133_2026-05-09 13:30:00,2026-05-09 13:30:00,True,133,VfB Stuttgart,w,119,Bayer Leverkusen,3.42891,3,232,20,13,2.8681,2.67114,0.631905,1,156,11,9,0.631905,20,6,2.15,4.0,2.8
Bundesliga 2025_132_133_2026-05-16 13:30:00,2026-05-16 13:30:00,False,133,VfB Stuttgart,d,132,Eintracht Frankfurt,1.81013,2,247,22,12,0.5902000000000001,1.81013,2.99231,2,181,13,5,1.47675,13,16,1.85,4.33,3.4
