match_id,date,is_home,team_id,team_name,result,opponent_id,opponent_name,team_xG,team_goals,team_ppda_att,team_ppda_def,team_deep,team_xpts,team_npxG,opponent_xG,opponent_goals,opponent_ppda_att,opponent_ppda_def,opponent_deep,opponent_npxG,team_shots,opponent_shots,team_win_odds_open,draw_odds_open,opponent_win_odds_open
Bundesliga 2025_125_134_2025-08-24 13:30:00,2025-08-24 13:30:00,False,134,FC Cologne,w,125,Mainz 05,1.64676,1,183,17,7,1.6486999999999998,1.64676,1.31655,0,197,15,12,1.31655,12,19,4.07,3.7,1.93
Bundesliga 2025_134_135_2025-08-31 17:30:00,2025-08-31 17:30:00,True,134,FC Cologne,w,135,Freiburg,1.84068,4,338,14,8,2.0581,1.84068,0.933072,1,206,13,7,0.933072,18,12,2.66,3.38,2.77
Bundesliga 2025_131_134_2025-09-13 13:30:00,2025-09-13 13:30:00,False,134,FC Cologne,d,131,Wolfsburg,1.72631,3,260,18,5,1.3296,1.72631,1.79835,3,182,16,3,1.79835,14,14,3.85,3.61,2.01
Bundesliga 2025_134_136_2025-09-20 16:30:00,2025-09-20 16:30:00,False,134,FC Cologne,l,136,RasenBallsport Leipzig,1.39264,1,275,12,9,0.15889999999999999,1.39264,3.79591,3,278,13,11,3.79591,13,18,4.73,4.39,1.68
Bundesliga 2025_133_134_2025-09-28 15:30:00,2025-09-28 15:30:00,True,134,FC Cologne,l,133,VfB Stuttgart,1.07972,1,282,14,8,0.5898,1.07972,2.20939,2,227,21,11,1.45161,14,15,2.91,3.68,2.39
Bundesliga 2025_120_134_2025-10-03 18:30:00,2025-10-03 18:30:00,False,134,FC Cologne,w,120,Hoffenheim,1.30873,1,259,13,3,1.2927,1.30873,1.42371,0,165,23,5,1.42371,10,15,3.79,3.98,1.93
Bundesliga 2025_121_134_2025-10-18 13:30:00,2025-10-18 13:30:00,True,134,FC Cologne,d,121,Augsburg,0.523854,1,162,21,2,0.6807,0.523854,1.11917,1,243,26,2,0.361389,9,10,2.0,3.96,3.56
Bundesliga 2025_129_134_2025-10-25 16:30:00,2025-10-25 16:30:00,False,134,FC Cologne,l,129,Borussia Dortmund,0.70563,0,321,9,1,0.45709999999999995,0.70563,2.09125,1,166,20,17,2.09125,5,27,6.64,4.96,1.46
Bundesliga 2025_118_134_2025-11-02 14:30:00,2025-11-02 14:30:00,True,134,FC Cologne,w,118,Hamburger SV,3.87376,4,275,19,10,2.7673,3.87376,1.19296,1,239,15,4,1.19296,23,11,2.18,3.67,3.29
Bundesliga 2025_130_134_2025-11-08 17:30:00,2025-11-08 17:30:00,False,134,FC Cologne,l,130,Borussia M.Gladbach,2.15818,1,216,22,9,1.1297,1.4004,2.46206,3,361,14,11,0.946505,19,9,3.11,3.65,2.28
