match_id,date,is_home,team_id,team_name,result,opponent_id,opponent_name,team_xG,team_goals,team_ppda_att,team_ppda_def,team_deep,team_xpts,team_npxG,opponent_xG,opponent_goals,opponent_ppda_att,opponent_ppda_def,opponent_deep,opponent_npxG,team_shots,opponent_shots,team_win_odds_open,draw_odds_open,opponent_win_odds_open
Bundesliga 2025_121_135_2025-08-23 13:30:00,2025-08-23 13:30:00,True,135,Freiburg,l,121,Augsburg,2.27247,1,135,19,6,2.0804,1.51477,1.30191,3,270,33,3,1.30191,16,14,1.87,3.71,4.33
Bundesliga 2025_134_135_2025-08-31 17:30:00,2025-08-31 17:30:00,False,135,Freiburg,l,134,FC Cologne,0.933072,1,206,13,7,0.7156,0.933072,1.84068,4,338,14,8,1.84068,12,18,2.77,3.38,2.66
Bundesliga 2025_133_135_2025-09-13 13:30:00,2025-09-13 13:30:00,True,135,Freiburg,w,133,VfB Stuttgart,1.6832,3,257,16,7,2.3351,0.925425,0.548804,1,185,16,4,0.548804,14,7,2.92,3.64,2.41
Bundesliga 2025_123_135_2025-09-20 13:30:00,2025-09-20 13:30:00,False,135,Freiburg,w,123,Werder Bremen,2.36315,3,331,20,7,2.2523,1.60537,1.27257,0,217,27,5,0.514791,10,12,2.86,3.81,2.38
Bundesliga 2025_120_135_2025-09-28 13:30:00,2025-09-28 13:30:00,True,135,Freiburg,d,120,Hoffenheim,1.2587,1,242,15,0,0.5484,1.2587,2.24224,1,154,24,3,2.24224,6,15,2.27,3.66,3.13
Bundesliga 2025_130_135_2025-10-05 17:30:00,2025-10-05 17:30:00,False,135,Freiburg,d,130,Borussia M.Gladbach,0.689073,0,290,19,3,1.4907000000000001,0.689073,0.471184,0,266,17,6,0.471184,12,9,3.04,3.57,2.36
Bundesliga 2025_132_135_2025-10-19 13:30:00,2025-10-19 13:30:00,True,135,Freiburg,d,132,Eintracht Frankfurt,1.12896,2,251,18,7,1.6557,1.12896,0.772638,2,263,37,4,0.772638,12,8,2.54,3.68,2.72
Bundesliga 2025_119_135_2025-10-26 13:30:00,2025-10-26 13:30:00,False,135,Freiburg,l,119,Bayer Leverkusen,0.542897,0,429,15,4,0.2217,0.542897,2.46787,2,194,18,7,2.46787,10,19,4.2,3.92,1.84
Bundesliga 2025_135_240_2025-11-01 14:30:00,2025-11-01 14:30:00,False,135,Freiburg,d,240,Union Berlin,1.16519,0,119,13,4,1.2083,1.16519,1.34842,0,287,27,4,1.34842,13,11,2.86,3.27,2.65
Bundesliga 2025_135_288_2025-11-09 14:30:00,2025-11-09 14:30:00,True,135,Freiburg,w,288,St. Pauli,1.66558,2,211,17,5,2.2542,1.66558,0.640748,1,384,19,3,0.640748,8,7,1.87,3.61,4.48
