match_id,date,is_home,team_id,team_name,result,opponent_id,opponent_name,team_xG,team_goals,team_ppda_att,team_ppda_def,team_deep,team_xpts,team_npxG,opponent_xG,opponent_goals,opponent_ppda_att,opponent_ppda_def,opponent_deep,opponent_npxG,team_shots,opponent_shots,team_win_odds_open,draw_odds_open,opponent_win_odds_open
Bundesliga 2025_123_132_2025-08-23 13:30:00,2025-08-23 13:30:00,False,123,Werder Bremen,l,132,Eintracht Frankfurt,0.587822,1,252,14,8,0.094,0.587822,3.10684,4,264,30,8,3.10684,10,18,4.68,4.26,1.7
Bundesliga 2025_119_123_2025-08-30 13:30:00,2025-08-30 13:30:00,True,123,Werder Bremen,d,119,Bayer Leverkusen,2.32676,3,371,20,10,1.5889000000000002,1.56899,2.03733,3,279,17,7,1.27955,12,10,3.82,3.87,1.94
Bundesliga 2025_123_130_2025-09-14 15:30:00,2025-09-14 15:30:00,False,123,Werder Bremen,w,130,Borussia M.Gladbach,2.24671,4,287,16,7,1.8609999999999998,1.48893,1.58932,0,256,32,16,1.58932,12,19,3.44,4.11,2.0
Bundesliga 2025_123_135_2025-09-20 13:30:00,2025-09-20 13:30:00,True,123,Werder Bremen,l,135,Freiburg,1.27257,0,217,27,5,0.5402,0.514791,2.36315,3,331,20,7,1.60537,12,10,2.38,3.81,2.86
Bundesliga 2025_117_123_2025-09-26 18:30:00,2025-09-26 18:30:00,False,123,Werder Bremen,l,117,Bayern Munich,0.298618,0,359,9,4,0.0133,0.298618,4.31859,4,270,32,11,3.56081,9,26,26.0,12.5,1.09
Bundesliga 2025_123_288_2025-10-04 13:30:00,2025-10-04 13:30:00,True,123,Werder Bremen,w,288,St. Pauli,1.77957,1,339,22,7,2.0473999999999997,1.77957,0.912425,0,284,23,8,0.912425,15,13,2.43,3.67,2.87
Bundesliga 2025_123_280_2025-10-18 13:30:00,2025-10-18 13:30:00,False,123,Werder Bremen,d,280,FC Heidenheim,1.85638,2,256,12,7,0.6716,1.85638,3.07635,2,192,21,13,3.07635,11,31,2.39,3.61,2.97
Bundesliga 2025_123_240_2025-10-24 18:30:00,2025-10-24 18:30:00,True,123,Werder Bremen,w,240,Union Berlin,1.1444,1,187,13,2,1.9567999999999999,1.1444,0.487613,0,333,23,4,0.487613,16,12,2.33,3.63,3.09
Bundesliga 2025_123_125_2025-11-01 14:30:00,2025-11-01 14:30:00,False,123,Werder Bremen,d,125,Mainz 05,0.880505,1,175,16,9,0.5960000000000001,0.880505,1.90161,1,253,32,7,1.90161,5,10,3.51,3.92,2.02
Bundesliga 2025_123_131_2025-11-07 19:30:00,2025-11-07 19:30:00,True,123,Werder Bremen,w,131,Wolfsburg,1.69456,2,217,20,8,2.1487000000000003,1.69456,0.676326,1,250,16,5,0.676326,20,7,2.23,3.84,3.13
Bundesliga 2025_123_136_2025-11-23 14:30:00,2025-11-23 14:30:00,False,123,Werder Bremen,l,136,RasenBallsport Leipzig,0.774872,0,292,19,8,0.33120000000000005,0.774872,2.42834,2,308,14,15,2.42834,15,22,6.38,5.25,1.45
Bundesliga 2025_123_134_2025-11-29 14:30:00,2025-11-29 14:30:00,True,123,Werder Bremen,d,134,FC Cologne,1.53668,1,314,16,7,1.631,1.53668,1.1848,1,282,23,4,1.1848,17,10,2.28,3.9,2.96
Bundesliga 2025_118_123_2025-12-07 14:30:00,2025-12-07 14:30:00,False,123,Werder Bremen,l,118,Hamburger SV,1.17349,2,265,25,3,1.0477,1.17349,1.57713,3,229,21,8,1.57713,10,12,3.0,3.62,2.36
Bundesliga 2025_123_133_2025-12-14 18:30:00,2025-12-14 18:30:00,True,123,Werder Bremen,l,133,VfB Stuttgart,0.607898,0,296,21,8,0.45249999999999996,0.607898,2.05209,4,199,29,13,2.05209,9,24,2.91,3.92,2.3
Bundesliga 2025_121_123_2025-12-20 14:30:00,2025-12-20 14:30:00,False,123,Werder Bremen,d,121,Augsburg,0.90686,0,226,27,7,0.8624,0.90686,1.49411,0,238,11,4,1.49411,9,14,3.19,3.56,2.28
Bundesliga 2025_123_129_2026-01-13 19:30:00,2026-01-13 19:30:00,False,123,Werder Bremen,l,129,Borussia Dortmund,0.39948,0,275,18,1,0.19619999999999999,0.39948,2.31769,3,379,30,9,2.31769,6,18,7.94,5.64,1.36
Bundesliga 2025_123_132_2026-01-16 19:30:00,2026-01-16 19:30:00,True,123,Werder Bremen,d,132,Eintracht Frankfurt,2.10111,3,179,17,12,2.0233,2.10111,1.20772,3,280,26,5,1.20772,13,8,2.7,3.5,2.5
Bundesliga 2025_119_123_2026-01-24 14:30:00,2026-01-24 14:30:00,False,123,Werder Bremen,l,119,Bayer Leverkusen,0.673986,0,317,29,11,0.2593,0.673986,2.51599,1,330,17,6,2.51599,17,13,5.25,4.2,1.62
Bundesliga 2025_120_123_2026-01-27 19:30:00,2026-01-27 19:30:00,True,123,Werder Bremen,l,120,Hoffenheim,1.42692,0,173,11,16,2.0571,1.42692,0.567567,2,282,20,6,0.567567,26,12,3.7,3.6,2.0
Bundesliga 2025_123_130_2026-01-31 14:30:00,2026-01-31 14:30:00,True,123,Werder Bremen,d,130,Borussia M.Gladbach,0.991152,1,161,28,16,1.0837,0.991152,1.25715,1,323,21,3,1.25715,18,7,2.45,3.6,2.75
Bundesliga 2025_123_135_2026-02-07 14:30:00,2026-02-07 14:30:00,False,123,Werder Bremen,l,135,Freiburg,1.12332,0,129,28,16,2.0782,1.12332,0.36452,1,256,17,2,0.36452,17,7,4.2,3.75,1.83
Bundesliga 2025_117_123_2026-02-14 14:30:00,2026-02-14 14:30:00,True,123,Werder Bremen,l,117,Bayern Munich,0.77965,0,427,31,8,0.5313,0.77965,1.87713,3,212,19,12,1.11935,14,11,8.0,6.0,1.3
Bundesliga 2025_123_288_2026-02-22 16:30:00,2026-02-22 16:30:00,False,123,Werder Bremen,l,288,St. Pauli,1.61141,1,238,22,3,2.5378999999999996,1.61141,0.260698,2,326,10,2,0.260698,13,5,2.75,3.1,2.75
Bundesliga 2025_123_280_2026-02-28 14:30:00,2026-02-28 14:30:00,True,123,Werder Bremen,w,280,FC Heidenheim,3.47889,2,250,21,9,2.4202,3.47889,1.70919,0,232,18,4,1.70919,17,9,1.75,4.0,4.33
Bundesliga 2025_123_240_2026-03-08 16:30:00,2026-03-08 16:30:00,False,123,Werder Bremen,w,240,Union Berlin,2.23984,4,109,16,9,2.2325,2.23984,1.12998,1,433,10,1,0.372203,15,9,3.25,3.4,2.25
Bundesliga 2025_123_125_2026-03-15 14:30:00,2026-03-15 14:30:00,True,123,Werder Bremen,l,125,Mainz 05,0.890006,0,155,16,6,0.5565,0.890006,2.05621,2,387,16,4,2.05621,16,11,2.2,3.5,3.2
Bundesliga 2025_123_131_2026-03-21 14:30:00,2026-03-21 14:30:00,False,123,Werder Bremen,w,131,Wolfsburg,0.414924,1,280,9,3,0.7253000000000001,0.414924,1.05686,0,228,32,12,1.05686,8,11,2.8,3.6,2.35
Bundesliga 2025_123_136_2026-04-04 13:30:00,2026-04-04 13:30:00,True,123,Werder Bremen,l,136,RasenBallsport Leipzig,0.898486,1,296,32,11,0.8017000000000001,0.898486,1.61345,2,358,22,7,1.61345,13,7,3.6,4.0,1.91
Bundesliga 2025_123_134_2026-04-12 13:30:00,2026-04-12 13:30:00,False,123,Werder Bremen,l,134,FC Cologne,0.870139,1,255,15,4,0.0437,0.112362,3.90871,3,195,24,12,3.15093,6,25,3.2,3.5,2.2
Bundesliga 2025_118_123_2026-04-18 13:30:00,2026-04-18 13:30:00,True,123,Werder Bremen,w,118,Hamburger SV,1.60257,3,194,23,5,1.9123999999999999,1.60257,0.914249,1,265,19,6,0.914249,18,11,1.95,3.6,3.75
Bundesliga 2025_123_133_2026-04-26 13:30:00,2026-04-26 13:30:00,False,123,Werder Bremen,d,133,VfB Stuttgart,0.958992,1,364,14,5,0.6684,0.958992,1.99681,1,179,26,10,1.99681,9,20,5.5,4.33,1.53
Bundesliga 2025_121_123_2026-05-02 13:30:00,2026-05-02 13:30:00,True,123,Werder Bremen,l,121,Augsburg,0.814452,1,162,31,12,0.17220000000000002,0.814452,3.23625,3,370,7,4,3.23625,15,14,1.95,3.8,3.6
Bundesliga 2025_120_123_2026-05-09 13:30:00,2026-05-09 13:30:00,False,123,Werder Bremen,l,120,Hoffenheim,1.45272,0,207,10,2,1.5052999999999999,1.45272,1.28965,1,142,20,21,1.28965,11,15,5.75,5.0,1.45
Bundesliga 2025_123_129_2026-05-16 13:30:00,2026-05-16 13:30:00,True,123,Werder Bremen,l,129,Borussia Dortmund,0.530615,0,301,17,7,0.08990000000000001,0.530615,3.37413,2,339,15,7,3.37413,9,17,3.5,4.0,1.95
