match_id,date,is_home,team_id,team_name,result,opponent_id,opponent_name,team_xG,team_goals,team_ppda_att,team_ppda_def,team_deep,team_xpts,team_npxG,opponent_xG,opponent_goals,opponent_ppda_att,opponent_ppda_def,opponent_deep,opponent_npxG,team_shots,opponent_shots,team_win_odds_open,draw_odds_open,opponent_win_odds_open
Bundesliga 2025_131_280_2025-08-23 13:30:00,2025-08-23 13:30:00,True,280,FC Heidenheim,l,131,Wolfsburg,0.783156,1,240,14,0,0.2248,0.783156,2.57718,3,233,20,5,1.8194,7,15,3.19,3.59,2.26
Bundesliga 2025_136_280_2025-08-30 13:30:00,2025-08-30 13:30:00,False,280,FC Heidenheim,l,136,RasenBallsport Leipzig,0.969982,0,309,17,4,0.2071,0.969982,3.29717,2,152,24,10,3.29717,5,19,6.4,5.17,1.45
Bundesliga 2025_129_280_2025-09-13 13:30:00,2025-09-13 13:30:00,True,280,FC Heidenheim,l,129,Borussia Dortmund,0.299026,0,307,13,1,0.0942,0.299026,2.84999,2,136,17,28,2.84999,6,17,5.53,4.66,1.56
Bundesliga 2025_118_280_2025-09-20 13:30:00,2025-09-20 13:30:00,False,280,FC Heidenheim,l,118,Hamburger SV,2.63607,1,251,15,13,0.9983000000000001,2.63607,3.32157,2,225,19,5,3.32157,20,22,3.66,3.53,2.1
Bundesliga 2025_121_280_2025-09-27 13:30:00,2025-09-27 13:30:00,True,280,FC Heidenheim,w,121,Augsburg,1.79097,2,254,27,8,2.2958,1.79097,0.619833,1,190,24,5,0.619833,11,8,2.77,3.65,2.51
Bundesliga 2025_133_280_2025-10-05 13:30:00,2025-10-05 13:30:00,False,280,FC Heidenheim,l,133,VfB Stuttgart,0.290942,0,322,18,2,0.5984,0.290942,1.10781,1,189,21,4,1.10781,5,18,6.75,5.16,1.44
Bundesliga 2025_123_280_2025-10-18 13:30:00,2025-10-18 13:30:00,True,280,FC Heidenheim,d,123,Werder Bremen,3.07635,2,192,21,13,2.1434,3.07635,1.85638,2,256,12,7,1.85638,31,11,2.97,3.61,2.39
Bundesliga 2025_120_280_2025-10-25 13:30:00,2025-10-25 13:30:00,False,280,FC Heidenheim,l,120,Hoffenheim,0.902315,1,333,19,4,0.39590000000000003,0.902315,2.4278,3,188,28,8,2.4278,12,14,5.32,4.45,1.6
Bundesliga 2025_132_280_2025-11-01 14:30:00,2025-11-01 14:30:00,True,280,FC Heidenheim,d,132,Eintracht Frankfurt,0.831882,1,378,18,2,1.0316,0.831882,1.22406,1,134,19,12,1.22406,9,16,3.69,4.18,1.9
Bundesliga 2025_119_280_2025-11-08 14:30:00,2025-11-08 14:30:00,False,280,FC Heidenheim,l,119,Bayer Leverkusen,0.063377,0,415,10,1,0.0031,0.063377,3.90142,6,227,15,10,3.90142,1,25,7.57,5.1,1.41
Bundesliga 2025_130_280_2025-11-22 14:30:00,2025-11-22 14:30:00,True,280,FC Heidenheim,l,130,Borussia M.Gladbach,0.363207,0,327,15,4,0.0884,0.363207,2.79666,3,324,20,17,2.03889,7,16,3.18,3.72,2.22
Bundesliga 2025_240_280_2025-11-29 14:30:00,2025-11-29 14:30:00,False,280,FC Heidenheim,w,240,Union Berlin,0.522102,2,175,19,5,0.9129,0.522102,0.942923,1,276,21,6,0.942923,10,9,5.34,4.05,1.66
Bundesliga 2025_135_280_2025-12-06 14:30:00,2025-12-06 14:30:00,True,280,FC Heidenheim,w,135,Freiburg,2.66592,2,255,14,10,2.5745999999999998,2.66592,0.800321,1,148,17,9,0.800321,16,16,4.03,3.65,1.95
Bundesliga 2025_280_288_2025-12-13 14:30:00,2025-12-13 14:30:00,False,280,FC Heidenheim,l,288,St. Pauli,1.8944,1,141,17,14,2.0893,1.8944,1.00037,2,292,5,8,1.00037,20,8,4.18,3.45,1.98
Bundesliga 2025_117_280_2025-12-21 16:30:00,2025-12-21 16:30:00,True,280,FC Heidenheim,l,117,Bayern Munich,1.48758,0,443,10,6,0.3459,1.48758,3.36795,4,161,14,16,3.36795,8,23,17.17,10.24,1.13
Bundesliga 2025_134_280_2026-01-10 14:30:00,2026-01-10 14:30:00,True,280,FC Heidenheim,d,134,FC Cologne,2.14635,2,207,16,2,0.9954999999999999,2.14635,2.75624,2,289,8,7,2.75624,14,21,2.95,3.58,2.41
Bundesliga 2025_125_280_2026-01-13 19:30:00,2026-01-13 19:30:00,False,280,FC Heidenheim,l,125,Mainz 05,1.23557,1,176,20,5,0.8483,1.23557,1.95686,2,279,21,11,1.95686,15,13,5.58,3.85,1.67
Bundesliga 2025_131_280_2026-01-17 14:30:00,2026-01-17 14:30:00,False,280,FC Heidenheim,d,131,Wolfsburg,0.991172,1,379,16,5,1.2753999999999999,0.991172,1.07653,1,123,18,13,1.07653,13,13,5.0,4.0,1.67
Bundesliga 2025_136_280_2026-01-24 14:30:00,2026-01-24 14:30:00,True,280,FC Heidenheim,l,136,RasenBallsport Leipzig,0.987658,0,460,16,1,0.5707,0.987658,2.07675,3,115,28,6,2.07675,7,11,5.0,4.5,1.57
Bundesliga 2025_129_280_2026-02-01 16:30:00,2026-02-01 16:30:00,False,280,FC Heidenheim,l,129,Borussia Dortmund,3.04324,2,230,17,6,0.7802,3.04324,4.13897,3,111,21,21,2.62341,12,19,12.0,6.5,1.22
Bundesliga 2025_118_280_2026-02-07 14:30:00,2026-02-07 14:30:00,True,280,FC Heidenheim,l,118,Hamburger SV,1.04614,0,225,20,6,0.9401999999999999,1.04614,1.55106,2,232,16,11,1.55106,20,14,2.88,3.5,2.45
