match_id,date,is_home,team_id,team_name,result,opponent_id,opponent_name,team_xG,team_goals,team_ppda_att,team_ppda_def,team_deep,team_xpts,team_npxG,opponent_xG,opponent_goals,opponent_ppda_att,opponent_ppda_def,opponent_deep,opponent_npxG,team_shots,opponent_shots,team_win_odds_open,draw_odds_open,opponent_win_odds_open
Bundesliga 2025_118_130_2025-08-24 15:30:00,2025-08-24 15:30:00,False,118,Hamburger SV,d,130,Borussia M.Gladbach,0.285593,0,317,19,4,0.6288,0.285593,1.01717,0,216,24,6,1.01717,7,17,3.96,4.06,1.86
Bundesliga 2025_118_288_2025-08-29 18:30:00,2025-08-29 18:30:00,True,118,Hamburger SV,l,288,St. Pauli,0.74111,0,273,16,4,0.5217,0.74111,1.85404,2,288,28,5,1.85404,5,17,2.45,3.29,3.12
Bundesliga 2025_117_118_2025-09-13 16:30:00,2025-09-13 16:30:00,False,118,Hamburger SV,l,117,Bayern Munich,0.559174,0,336,10,3,0.1444,0.559174,3.03718,5,203,21,25,2.2794,9,22,29.41,14.97,1.07
Bundesliga 2025_118_280_2025-09-20 13:30:00,2025-09-20 13:30:00,True,118,Hamburger SV,w,280,FC Heidenheim,3.32157,2,225,19,5,1.8149,3.32157,2.63607,1,251,15,13,2.63607,22,20,2.1,3.53,3.66
Bundesliga 2025_118_240_2025-09-28 17:30:00,2025-09-28 17:30:00,False,118,Hamburger SV,d,240,Union Berlin,1.11274,0,133,14,11,0.973,1.11274,1.54274,0,359,20,2,0.784964,16,11,3.82,3.7,1.99
Bundesliga 2025_118_125_2025-10-05 15:30:00,2025-10-05 15:30:00,True,118,Hamburger SV,w,125,Mainz 05,1.65883,4,303,21,3,2.2081999999999997,1.65883,0.591161,0,157,25,7,0.591161,15,11,2.89,3.53,2.48
Bundesliga 2025_118_136_2025-10-18 13:30:00,2025-10-18 13:30:00,False,118,Hamburger SV,l,136,RasenBallsport Leipzig,1.29355,1,290,22,7,1.4493,1.29355,1.15611,2,322,15,5,1.15611,15,10,6.59,5.37,1.43
Bundesliga 2025_118_131_2025-10-25 13:30:00,2025-10-25 13:30:00,True,118,Hamburger SV,l,131,Wolfsburg,2.40547,0,191,18,8,2.6124,1.57532,0.695528,1,312,24,5,0.695528,27,6,2.4,3.73,2.88
Bundesliga 2025_118_134_2025-11-02 14:30:00,2025-11-02 14:30:00,False,118,Hamburger SV,l,134,FC Cologne,1.19296,1,239,15,4,0.16449999999999998,1.19296,3.87376,4,275,19,10,3.87376,11,23,3.29,3.67,2.18
Bundesliga 2025_118_129_2025-11-08 14:30:00,2025-11-08 14:30:00,True,118,Hamburger SV,d,129,Borussia Dortmund,0.419878,1,265,18,3,0.5278,0.419878,1.42582,1,245,29,9,1.42582,9,17,4.58,4.28,1.71
Bundesliga 2025_118_121_2025-11-22 14:30:00,2025-11-22 14:30:00,False,118,Hamburger SV,l,121,Augsburg,1.555,0,230,11,4,1.2995,1.555,1.61897,1,305,23,7,1.61897,15,13,2.92,3.67,2.39
Bundesliga 2025_118_133_2025-11-30 14:30:00,2025-11-30 14:30:00,True,118,Hamburger SV,w,133,VfB Stuttgart,1.21357,2,286,21,4,1.4315,1.21357,1.10868,1,146,26,5,1.10868,9,14,3.17,3.76,2.21
Bundesliga 2025_118_123_2025-12-07 14:30:00,2025-12-07 14:30:00,True,118,Hamburger SV,w,123,Werder Bremen,1.57713,3,229,21,8,1.6753,1.57713,1.17349,2,265,25,3,1.17349,12,10,2.36,3.62,3.0
Bundesliga 2025_118_120_2025-12-13 14:30:00,2025-12-13 14:30:00,False,118,Hamburger SV,l,120,Hoffenheim,1.40522,1,314,16,4,0.6091,0.647439,2.48806,4,247,38,13,2.48806,14,10,4.47,4.33,1.72
Bundesliga 2025_118_132_2025-12-20 14:30:00,2025-12-20 14:30:00,True,118,Hamburger SV,d,132,Eintracht Frankfurt,1.09769,1,312,23,5,1.3564000000000003,1.09769,1.09137,1,236,24,8,1.09137,9,9,2.71,3.55,2.51
Bundesliga 2025_118_135_2026-01-10 14:30:00,2026-01-10 14:30:00,False,118,Hamburger SV,l,135,Freiburg,0.850812,1,266,9,2,0.2006,0.850812,2.93517,2,204,22,6,2.1774,10,20,4.95,3.56,1.81
Bundesliga 2025_118_130_2026-01-17 14:30:00,2026-01-17 14:30:00,True,118,Hamburger SV,d,130,Borussia M.Gladbach,1.26205,0,244,22,11,1.916,1.26205,0.576522,0,338,24,3,0.576522,25,6,2.45,3.5,2.8
Bundesliga 2025_118_288_2026-01-23 19:30:00,2026-01-23 19:30:00,False,118,Hamburger SV,d,288,St. Pauli,0.333197,0,246,22,6,1.2603,0.333197,0.311991,0,401,18,2,0.311991,5,8,2.75,2.9,2.88
Bundesliga 2025_117_118_2026-01-31 17:30:00,2026-01-31 17:30:00,True,118,Hamburger SV,d,117,Bayern Munich,2.64497,2,354,20,4,1.6573,1.88719,2.28911,2,162,19,12,2.28911,14,13,8.0,6.5,1.29
Bundesliga 2025_118_280_2026-02-07 14:30:00,2026-02-07 14:30:00,False,118,Hamburger SV,w,280,FC Heidenheim,1.55106,2,232,16,11,1.7874,1.55106,1.04614,0,225,20,6,1.04614,14,20,2.45,3.5,2.88
Bundesliga 2025_118_240_2026-02-14 14:30:00,2026-02-14 14:30:00,True,118,Hamburger SV,w,240,Union Berlin,2.20339,3,162,16,9,1.3563,2.20339,2.18966,2,243,19,8,1.43189,13,12,2.5,3.25,2.9
Bundesliga 2025_118_125_2026-02-20 19:30:00,2026-02-20 19:30:00,False,118,Hamburger SV,d,125,Mainz 05,0.823398,1,156,18,3,0.6525,0.823398,1.75215,1,235,20,5,1.75215,14,17,3.5,3.4,2.1
Bundesliga 2025_118_136_2026-03-01 18:30:00,2026-03-01 18:30:00,True,118,Hamburger SV,l,136,RasenBallsport Leipzig,0.820585,1,264,14,4,0.3599,0.820585,2.28997,2,222,21,13,1.53219,7,13,3.3,3.5,2.15
Bundesliga 2025_118_119_2026-03-04 19:30:00,2026-03-04 19:30:00,True,118,Hamburger SV,l,119,Bayer Leverkusen,1.28692,0,297,23,4,0.4557,1.28692,2.67874,1,191,33,8,2.67874,10,14,3.5,3.6,2.05
Bundesliga 2025_118_131_2026-03-07 14:30:00,2026-03-07 14:30:00,False,118,Hamburger SV,w,131,Wolfsburg,1.80445,2,185,10,2,0.8591,0.288899,2.46612,1,199,21,5,1.70835,10,14,3.0,3.5,2.3
Bundesliga 2025_118_134_2026-03-14 17:30:00,2026-03-14 17:30:00,True,118,Hamburger SV,d,134,FC Cologne,0.556493,1,297,16,3,0.8543000000000001,0.556493,0.984168,1,222,18,5,0.984168,5,10,2.1,3.6,3.25
Bundesliga 2025_118_129_2026-03-21 17:30:00,2026-03-21 17:30:00,False,118,Hamburger SV,l,129,Borussia Dortmund,1.23049,2,213,10,3,0.0112,1.23049,6.10187,3,152,25,13,3.82854,4,24,7.0,5.0,1.4
Bundesliga 2025_118_121_2026-04-04 13:30:00,2026-04-04 13:30:00,True,118,Hamburger SV,d,121,Augsburg,1.53108,1,189,24,10,0.7242,1.53108,2.57589,1,228,14,10,2.57589,18,18,2.25,3.5,3.2
Bundesliga 2025_118_133_2026-04-12 15:30:00,2026-04-12 15:30:00,False,118,Hamburger SV,l,133,VfB Stuttgart,0.417554,0,291,20,3,0.0451,0.417554,3.8645,4,170,27,18,3.10672,9,23,7.0,4.75,1.4
Bundesliga 2025_118_123_2026-04-18 13:30:00,2026-04-18 13:30:00,False,118,Hamburger SV,l,123,Werder Bremen,0.914249,1,265,19,6,0.8267,0.914249,1.60257,3,194,23,5,1.60257,11,18,3.75,3.6,1.95
Bundesliga 2025_118_120_2026-04-25 16:30:00,2026-04-25 16:30:00,True,118,Hamburger SV,l,120,Hoffenheim,1.48261,1,226,19,7,0.7349999999999999,0.724833,2.42862,2,161,31,5,2.42862,12,15,4.0,4.0,1.75
Bundesliga 2025_118_132_2026-05-02 13:30:00,2026-05-02 13:30:00,False,118,Hamburger SV,w,132,Eintracht Frankfurt,0.627209,2,281,9,6,1.0073,0.627209,0.992322,1,165,25,8,0.992322,9,8,4.33,4.1,1.73
Bundesliga 2025_118_135_2026-05-10 13:30:00,2026-05-10 13:30:00,True,118,Hamburger SV,w,135,Freiburg,2.02228,3,315,34,8,2.4757,2.02228,0.583605,2,257,13,2,0.583605,14,5,2.75,3.6,2.4
Bundesliga 2025_118_119_2026-05-16 13:30:00,2026-05-16 13:30:00,False,118,Hamburger SV,d,119,Bayer Leverkusen,1.63049,1,266,8,7,0.5745,1.63049,3.08571,1,239,22,22,2.32793,19,26,9.5,6.75,1.25
