match_id,date,is_home,team_id,team_name,result,opponent_id,opponent_name,team_xG,team_goals,team_ppda_att,team_ppda_def,team_deep,team_xpts,team_npxG,opponent_xG,opponent_goals,opponent_ppda_att,opponent_ppda_def,opponent_deep,opponent_npxG,team_shots,opponent_shots,team_win_odds_open,draw_odds_open,opponent_win_odds_open
EPL 2025_78_80_2025-08-17 13:00:00,2025-08-17 13:00:00,False,78,Crystal Palace,d,80,Chelsea,1.03414,0,335,19,2,1.093,1.03414,1.36793,0,135,23,7,1.36793,12,19,5.25,4.12,1.66
EPL 2025_249_78_2025-08-24 13:00:00,2025-08-24 13:00:00,True,78,Crystal Palace,d,249,Nottingham Forest,1.10188,1,294,23,6,1.1537,1.10188,1.32987,1,197,19,4,1.32987,8,9,2.41,3.25,3.22
EPL 2025_71_78_2025-08-31 18:00:00,2025-08-31 18:00:00,False,78,Crystal Palace,w,71,Aston Villa,2.59713,3,288,15,5,2.4577999999999998,1.83596,1.20586,0,222,21,6,1.20586,6,13,4.21,3.69,1.9
EPL 2025_77_78_2025-09-13 14:00:00,2025-09-13 14:00:00,True,78,Crystal Palace,d,77,Sunderland,1.75805,0,244,18,8,2.5155,1.75805,0.354129,0,320,18,4,0.354129,14,6,1.69,3.77,5.51
EPL 2025_78_81_2025-09-20 14:00:00,2025-09-20 14:00:00,False,78,Crystal Palace,w,81,West Ham,2.33565,2,262,11,7,2.6628,2.33565,0.466365,1,197,23,5,0.466365,18,8,2.41,3.39,3.09
EPL 2025_78_87_2025-09-27 14:00:00,2025-09-27 14:00:00,True,78,Crystal Palace,w,87,Liverpool,3.53323,2,390,16,12,1.6584,3.53323,3.10176,1,120,14,5,3.10176,16,20,3.93,3.73,1.95
EPL 2025_72_78_2025-10-05 13:00:00,2025-10-05 13:00:00,False,78,Crystal Palace,l,72,Everton,2.17789,1,245,36,6,1.3839,2.17789,2.13876,2,269,29,5,1.37759,15,14,2.95,3.26,2.59
EPL 2025_73_78_2025-10-18 14:00:00,2025-10-18 14:00:00,True,78,Crystal Palace,d,73,Bournemouth,4.56284,3,196,25,14,2.7443,3.80167,2.0471,3,219,27,6,2.0471,20,8,2.23,3.4,3.43
EPL 2025_78_83_2025-10-26 13:00:00,2025-10-26 13:00:00,False,78,Crystal Palace,l,83,Arsenal,0.350534,0,311,11,1,0.7859999999999999,0.350534,0.856175,1,211,17,5,0.856175,7,10,7.49,4.71,1.44
EPL 2025_244_78_2025-11-01 15:00:00,2025-11-01 15:00:00,True,78,Crystal Palace,w,244,Brentford,0.734558,2,310,16,5,1.2190999999999999,0.734558,0.820498,0,128,22,8,0.820498,9,6,1.94,3.68,4.01
EPL 2025_220_78_2025-11-09 14:00:00,2025-11-09 14:00:00,True,78,Crystal Palace,d,220,Brighton,0.839547,0,306,26,10,1.4652,0.839547,0.637037,0,210,21,7,0.637037,10,7,2.3,3.62,3.1
EPL 2025_229_78_2025-11-22 15:00:00,2025-11-22 15:00:00,False,78,Crystal Palace,w,229,Wolverhampton Wanderers,1.44933,2,251,25,11,1.146,1.44933,1.66409,0,246,23,10,1.66409,10,8,1.99,3.62,3.92
EPL 2025_78_89_2025-11-30 12:00:00,2025-11-30 12:00:00,True,78,Crystal Palace,l,89,Manchester United,2.13561,1,241,19,4,1.9058000000000002,1.37444,1.47768,2,170,19,1,1.47768,14,14,2.29,3.62,3.11
EPL 2025_78_92_2025-12-03 19:30:00,2025-12-03 19:30:00,False,78,Crystal Palace,w,92,Burnley,0.987797,1,347,14,4,1.1972999999999998,0.987797,1.16852,0,244,25,9,1.16852,3,11,1.79,3.81,4.64
EPL 2025_228_78_2025-12-07 16:30:00,2025-12-07 16:30:00,False,78,Crystal Palace,w,228,Fulham,1.71109,2,402,19,3,2.092,1.71109,0.766771,1,231,19,5,0.766771,11,12,2.87,3.35,2.59
EPL 2025_78_88_2025-12-14 14:00:00,2025-12-14 14:00:00,True,78,Crystal Palace,l,88,Manchester City,1.30092,0,361,27,8,1.2586000000000002,1.30092,1.35317,3,195,15,3,0.591996,16,7,4.05,3.99,1.86
EPL 2025_245_78_2025-12-20 20:00:00,2025-12-20 20:00:00,False,78,Crystal Palace,l,245,Leeds,1.53058,1,254,29,5,0.4698,0.769407,2.90786,4,199,19,7,2.90786,9,20,2.81,3.32,2.66
EPL 2025_78_82_2025-12-28 16:30:00,2025-12-28 16:30:00,True,78,Crystal Palace,l,82,Tottenham,0.929681,0,167,23,16,1.3204,0.929681,0.870768,1,298,9,6,0.870768,15,8,2.29,3.34,3.36
EPL 2025_228_78_2026-01-01 17:30:00,2026-01-01 17:30:00,True,78,Crystal Palace,d,228,Fulham,2.35346,1,335,13,10,1.8459999999999999,2.35346,1.75434,1,203,25,9,1.75434,11,17,2.2,3.34,3.59
EPL 2025_78_86_2026-01-04 15:00:00,2026-01-04 15:00:00,False,78,Crystal Palace,l,86,Newcastle United,1.27825,0,278,30,9,0.4227,1.27825,2.72764,2,147,16,10,2.72764,11,12,4.86,4.04,1.71
EPL 2025_71_78_2026-01-07 19:30:00,2026-01-07 19:30:00,True,78,Crystal Palace,d,71,Aston Villa,1.32505,0,348,18,8,0.8117,1.32505,2.07015,0,202,15,10,2.07015,11,15,3.14,3.4,2.38
EPL 2025_77_78_2026-01-17 15:00:00,2026-01-17 15:00:00,False,78,Crystal Palace,l,77,Sunderland,1.15169,1,243,20,2,0.8102,1.15169,1.84601,2,155,19,2,1.84601,6,13,2.75,3.1,2.75
EPL 2025_78_80_2026-01-25 14:00:00,2026-01-25 14:00:00,True,78,Crystal Palace,l,80,Chelsea,2.41793,1,418,24,5,0.9526,2.41793,3.08817,3,242,26,4,2.327,13,10,3.5,3.8,2.0
EPL 2025_249_78_2026-02-01 14:00:00,2026-02-01 14:00:00,False,78,Crystal Palace,d,249,Nottingham Forest,1.648,1,144,31,10,1.9155000000000002,0.886826,0.987254,1,278,8,3,0.987254,14,9,3.9,3.5,1.95
EPL 2025_220_78_2026-02-08 14:00:00,2026-02-08 14:00:00,False,78,Crystal Palace,w,220,Brighton,0.928404,1,368,18,6,1.5053,0.928404,0.737798,0,159,21,3,0.737798,7,7,3.9,3.5,1.95
EPL 2025_78_92_2026-02-11 19:30:00,2026-02-11 19:30:00,True,78,Crystal Palace,l,92,Burnley,2.1276,2,146,19,15,2.3823,2.1276,0.691273,3,318,17,5,0.691273,21,8,1.57,4.0,6.25
EPL 2025_229_78_2026-02-22 14:00:00,2026-02-22 14:00:00,True,78,Crystal Palace,w,229,Wolverhampton Wanderers,2.03559,1,121,20,4,1.6461000000000001,2.03559,1.67749,0,210,21,5,0.916319,14,12,1.65,4.0,5.0
EPL 2025_78_89_2026-03-01 14:00:00,2026-03-01 14:00:00,False,78,Crystal Palace,l,89,Manchester United,0.384699,1,312,21,5,0.1676,0.384699,2.34609,2,235,21,8,1.58492,8,20,5.5,4.5,1.53
EPL 2025_78_82_2026-03-05 20:00:00,2026-03-05 20:00:00,False,78,Crystal Palace,w,82,Tottenham,1.91515,3,179,17,9,1.8688,1.15398,1.29615,1,291,21,3,1.29615,9,12,3.1,3.25,2.35
EPL 2025_245_78_2026-03-15 14:00:00,2026-03-15 14:00:00,True,78,Crystal Palace,d,245,Leeds,0.525205,0,98,12,2,0.6851,0.525205,1.13558,0,229,13,4,0.374413,12,10,2.55,3.3,2.88
EPL 2025_78_86_2026-04-12 13:00:00,2026-04-12 13:00:00,True,78,Crystal Palace,w,86,Newcastle United,3.13933,2,295,29,4,2.5955000000000004,2.37816,1.27299,1,195,18,3,1.27299,11,7,3.0,3.6,2.2
EPL 2025_78_81_2026-04-20 19:00:00,2026-04-20 19:00:00,True,78,Crystal Palace,d,81,West Ham,0.733442,0,185,18,5,1.4175,0.733442,0.622445,0,258,25,5,0.622445,9,9,2.38,3.2,3.1
EPL 2025_78_87_2026-04-25 14:00:00,2026-04-25 14:00:00,False,78,Crystal Palace,l,87,Liverpool,2.19912,1,278,18,6,1.8945,2.19912,1.45071,3,259,17,6,1.45071,14,9,6.25,5.0,1.44
EPL 2025_73_78_2026-05-03 14:00:00,2026-05-03 14:00:00,False,78,Crystal Palace,l,73,Bournemouth,0.678329,0,208,21,10,0.3143,0.678329,2.29626,3,227,22,6,1.53509,7,16,5.25,4.33,1.57
EPL 2025_72_78_2026-05-10 14:00:00,2026-05-10 14:00:00,True,78,Crystal Palace,d,72,Everton,3.28826,2,134,21,9,2.0941,3.28826,2.10265,2,227,14,9,2.10265,21,13,2.7,3.3,2.63
EPL 2025_78_88_2026-05-13 20:00:00,2026-05-13 20:00:00,False,78,Crystal Palace,l,88,Manchester City,0.428862,0,337,12,2,0.3052,0.428862,1.95679,3,188,24,17,1.95679,6,15,12.0,7.5,1.2
EPL 2025_244_78_2026-05-17 15:00:00,2026-05-17 15:00:00,False,78,Crystal Palace,d,244,Brentford,1.82274,2,284,9,14,1.5973000000000002,1.06157,1.54564,2,133,9,9,1.54564,16,14,4.33,4.2,1.73
EPL 2025_78_83_2026-05-24 15:00:00,2026-05-24 15:00:00,True,78,Crystal Palace,l,83,Arsenal,1.00492,1,284,16,3,0.11460000000000001,1.00492,3.90645,2,178,18,8,3.90645,8,17,4.2,4.0,1.75
