match_id,date,is_home,team_id,team_name,result,opponent_id,opponent_name,team_xG,team_goals,team_ppda_att,team_ppda_def,team_deep,team_xpts,team_npxG,opponent_xG,opponent_goals,opponent_ppda_att,opponent_ppda_def,opponent_deep,opponent_npxG,team_shots,opponent_shots,team_win_odds_open,draw_odds_open,opponent_win_odds_open
EPL 2025_78_80_2025-08-17 13:00:00,2025-08-17 13:00:00,True,80,Chelsea,d,78,Crystal Palace,1.36793,0,135,23,7,1.6141,1.36793,1.03414,0,335,19,2,1.03414,19,12,1.66,4.12,5.25
EPL 2025_80_81_2025-08-22 19:00:00,2025-08-22 19:00:00,False,80,Chelsea,w,81,West Ham,3.94997,5,227,19,5,2.8571000000000004,3.94997,0.978572,1,342,13,6,0.978572,12,12,1.74,3.95,4.94
EPL 2025_228_80_2025-08-30 11:30:00,2025-08-30 11:30:00,True,80,Chelsea,w,228,Fulham,2.4324,2,233,25,4,2.5668,1.67123,0.736228,0,293,27,9,0.736228,13,11,1.57,4.37,5.75
EPL 2025_244_80_2025-09-13 19:00:00,2025-09-13 19:00:00,False,80,Chelsea,d,244,Brentford,0.755999,2,151,29,12,0.9162,0.755999,1.17533,2,323,16,8,1.17533,16,7,1.76,3.95,4.63
EPL 2025_80_89_2025-09-20 16:30:00,2025-09-20 16:30:00,False,80,Chelsea,l,89,Manchester United,0.469843,1,184,14,5,0.5622,0.469843,1.34458,2,337,26,4,1.34458,5,11,2.52,3.74,2.71
EPL 2025_220_80_2025-09-27 14:00:00,2025-09-27 14:00:00,True,80,Chelsea,l,220,Brighton,2.02653,1,162,19,4,1.0291,2.02653,2.4751,3,266,29,8,2.4751,13,12,1.9,3.86,3.98
EPL 2025_80_87_2025-10-04 16:30:00,2025-10-04 16:30:00,True,80,Chelsea,w,87,Liverpool,1.23721,2,266,20,6,0.7363,1.23721,2.05981,1,274,16,9,2.05981,12,12,2.92,3.89,2.3
EPL 2025_249_80_2025-10-18 11:30:00,2025-10-18 11:30:00,False,80,Chelsea,w,249,Nottingham Forest,2.5583,3,246,29,6,1.7066999999999999,2.5583,2.0555,0,282,19,9,2.0555,17,12,1.95,3.88,3.77
EPL 2025_77_80_2025-10-25 14:00:00,2025-10-25 14:00:00,True,80,Chelsea,l,77,Sunderland,1.21332,1,168,18,11,1.0463,1.21332,1.5506,2,368,17,6,1.5506,16,10,1.38,5.22,8.0
EPL 2025_80_82_2025-11-01 17:30:00,2025-11-01 17:30:00,False,80,Chelsea,w,82,Tottenham,3.34251,1,217,31,13,2.9549999999999996,3.34251,0.146954,0,214,25,4,0.146954,15,3,2.56,3.63,2.73
EPL 2025_229_80_2025-11-08 20:00:00,2025-11-08 20:00:00,True,80,Chelsea,w,229,Wolverhampton Wanderers,3.98342,3,198,19,13,2.9846,3.98342,0.111462,0,306,15,1,0.111462,20,3,1.37,5.26,8.42
EPL 2025_80_92_2025-11-22 12:30:00,2025-11-22 12:30:00,False,80,Chelsea,w,92,Burnley,1.72093,2,250,19,11,2.2234000000000003,1.72093,0.660943,0,367,26,6,0.660943,15,8,1.49,4.73,6.45
EPL 2025_80_83_2025-11-30 16:30:00,2025-11-30 16:30:00,True,80,Chelsea,d,83,Arsenal,0.791914,1,231,20,2,0.9354,0.791914,1.22828,1,155,20,7,1.22828,11,8,3.47,3.33,2.25
EPL 2025_245_80_2025-12-03 20:15:00,2025-12-03 20:15:00,False,80,Chelsea,l,245,Leeds,0.964018,1,120,21,8,0.47669999999999996,0.964018,2.2047,3,430,18,3,2.2047,14,17,1.8,4.05,4.27
EPL 2025_73_80_2025-12-06 15:00:00,2025-12-06 15:00:00,False,80,Chelsea,d,73,Bournemouth,0.672602,0,163,20,4,0.6232,0.672602,1.41931,0,288,26,6,1.41931,11,13,2.2,3.83,3.15
EPL 2025_72_80_2025-12-13 15:00:00,2025-12-13 15:00:00,True,80,Chelsea,w,72,Everton,2.64457,2,188,23,6,2.2369000000000003,2.64457,1.34,0,380,25,4,1.34,17,11,1.67,4.04,5.3
EPL 2025_80_86_2025-12-20 12:30:00,2025-12-20 12:30:00,False,80,Chelsea,d,86,Newcastle United,1.0261,2,183,20,7,0.2691,1.0261,2.87863,2,224,27,7,2.87863,13,11,2.55,3.41,2.87
EPL 2025_71_80_2025-12-27 17:30:00,2025-12-27 17:30:00,True,80,Chelsea,l,71,Aston Villa,1.97155,1,187,39,11,1.2811,1.97155,2.05918,2,284,7,6,2.05918,14,11,1.85,3.95,4.1
EPL 2025_73_80_2025-12-30 19:30:00,2025-12-30 19:30:00,True,80,Chelsea,d,73,Bournemouth,2.33294,2,119,24,10,0.6411,1.57177,3.49142,2,253,16,8,3.49142,17,17,1.53,4.74,5.95
EPL 2025_80_88_2026-01-04 17:30:00,2026-01-04 17:30:00,False,80,Chelsea,d,88,Manchester City,2.03726,1,329,25,2,2.2523,2.03726,1.03049,1,271,33,7,1.03049,8,14,4.64,4.66,1.65
EPL 2025_228_80_2026-01-07 19:30:00,2026-01-07 19:30:00,False,80,Chelsea,l,228,Fulham,2.45107,1,290,23,5,2.3612,2.45107,1.06013,2,286,27,15,1.06013,14,16,2.09,3.76,3.45
EPL 2025_244_80_2026-01-17 15:00:00,2026-01-17 15:00:00,True,80,Chelsea,w,244,Brentford,1.62263,2,305,17,1,1.5375999999999999,0.861461,1.47521,0,274,26,9,1.47521,6,15,1.73,4.0,4.75
EPL 2025_78_80_2026-01-25 14:00:00,2026-01-25 14:00:00,False,80,Chelsea,w,78,Crystal Palace,3.08817,3,242,26,4,1.8348999999999998,2.327,2.41793,1,418,24,5,2.41793,10,13,2.0,3.8,3.5
EPL 2025_80_81_2026-01-31 17:30:00,2026-01-31 17:30:00,True,80,Chelsea,w,81,West Ham,2.66133,3,131,26,6,2.058,2.66133,1.72585,2,388,12,6,1.72585,14,11,1.5,4.5,6.0
EPL 2025_229_80_2026-02-07 15:00:00,2026-02-07 15:00:00,False,80,Chelsea,w,229,Wolverhampton Wanderers,3.76278,3,237,25,10,2.8028999999999997,2.24044,1.11372,1,519,15,6,1.11372,15,11,1.67,4.0,5.0
EPL 2025_245_80_2026-02-10 19:30:00,2026-02-10 19:30:00,True,80,Chelsea,d,245,Leeds,3.21176,2,208,20,9,2.6114,2.45059,1.28948,2,421,17,2,0.528313,19,4,1.55,4.33,5.5
EPL 2025_80_92_2026-02-21 15:00:00,2026-02-21 15:00:00,True,80,Chelsea,d,92,Burnley,2.51534,1,169,22,12,2.4515,2.51534,1.01255,1,297,19,4,1.01255,12,12,1.22,6.5,12.0
EPL 2025_80_83_2026-03-01 16:30:00,2026-03-01 16:30:00,False,80,Chelsea,l,83,Arsenal,1.35268,1,188,21,4,1.0801,1.35268,1.71598,2,334,22,10,1.71598,9,12,5.5,3.8,1.6
EPL 2025_71_80_2026-03-04 19:30:00,2026-03-04 19:30:00,False,80,Chelsea,w,71,Aston Villa,3.38883,4,266,21,12,2.7303,3.38883,1.06854,1,412,18,6,1.06854,15,9,2.55,3.4,2.7
EPL 2025_80_86_2026-03-14 17:30:00,2026-03-14 17:30:00,True,80,Chelsea,l,86,Newcastle United,1.72508,0,181,17,12,1.869,1.72508,1.03251,1,329,19,7,1.03251,22,7,1.8,4.2,3.8
EPL 2025_72_80_2026-03-21 17:30:00,2026-03-21 17:30:00,False,80,Chelsea,l,72,Everton,1.35143,0,213,18,9,1.2955,1.35143,1.44532,3,381,13,7,1.44532,12,10,2.1,3.4,3.5
EPL 2025_80_88_2026-04-12 15:30:00,2026-04-12 15:30:00,True,80,Chelsea,l,88,Manchester City,1.22108,0,336,13,2,0.6302,1.22108,2.40839,3,232,27,15,2.40839,12,18,3.1,3.8,2.15
EPL 2025_80_89_2026-04-18 19:00:00,2026-04-18 19:00:00,True,80,Chelsea,l,89,Manchester United,1.28109,0,261,23,8,2.0428,1.28109,0.436043,1,369,13,1,0.436043,21,4,2.2,3.5,3.2
EPL 2025_220_80_2026-04-21 19:00:00,2026-04-21 19:00:00,False,80,Chelsea,l,220,Brighton,0.297865,0,311,14,3,0.1325,0.297865,2.51784,3,266,26,9,2.51784,6,15,2.7,3.5,2.5
EPL 2025_249_80_2026-05-04 15:00:00,2026-05-04 15:00:00,True,80,Chelsea,l,249,Nottingham Forest,2.17132,1,193,24,12,1.2142000000000002,1.41015,2.31019,3,370,16,4,1.54902,21,6,1.7,4.0,4.75
EPL 2025_80_87_2026-05-09 12:30:00,2026-05-09 12:30:00,False,80,Chelsea,d,87,Liverpool,0.597184,1,301,33,7,1.2752999999999999,0.597184,0.623191,1,307,25,7,0.623191,6,8,3.9,4.0,1.83
EPL 2025_80_82_2026-05-19 20:15:00,2026-05-19 20:15:00,True,80,Chelsea,w,82,Tottenham,1.09262,2,340,29,3,0.5689,1.09262,2.15227,1,292,32,7,2.15227,9,9,1.91,3.7,3.9
EPL 2025_77_80_2026-05-24 15:00:00,2026-05-24 15:00:00,False,80,Chelsea,l,77,Sunderland,0.920885,1,190,11,7,0.44129999999999997,0.920885,2.33109,2,254,32,12,2.33109,10,20,2.0,3.6,3.6
