match_id,date,is_home,team_id,team_name,result,opponent_id,opponent_name,team_xG,team_goals,team_ppda_att,team_ppda_def,team_deep,team_xpts,team_npxG,opponent_xG,opponent_goals,opponent_ppda_att,opponent_ppda_def,opponent_deep,opponent_npxG,team_shots,opponent_shots,team_win_odds_open,draw_odds_open,opponent_win_odds_open
EPL 2025_73_87_2025-08-15 19:00:00,2025-08-15 19:00:00,True,87,Liverpool,w,73,Bournemouth,2.33007,4,149,17,9,1.877,2.33007,1.57303,2,278,24,8,1.57303,19,10,1.28,6.56,9.07
EPL 2025_86_87_2025-08-25 19:00:00,2025-08-25 19:00:00,False,87,Liverpool,w,86,Newcastle United,0.646559,3,106,14,6,0.39349999999999996,0.646559,1.96342,2,265,22,3,1.96342,5,10,2.11,3.92,3.29
EPL 2025_83_87_2025-08-31 15:30:00,2025-08-31 15:30:00,True,87,Liverpool,w,83,Arsenal,0.481404,1,226,15,4,1.2667,0.481404,0.485679,0,296,23,5,0.485679,9,11,2.27,3.47,3.28
EPL 2025_87_92_2025-09-14 13:00:00,2025-09-14 13:00:00,False,87,Liverpool,w,92,Burnley,2.79492,1,58,14,17,2.9114999999999998,2.03375,0.168041,0,244,22,0,0.168041,27,3,1.34,5.44,9.0
EPL 2025_72_87_2025-09-20 11:30:00,2025-09-20 11:30:00,True,87,Liverpool,w,72,Everton,1.06166,2,153,26,12,1.6665,1.06166,0.721371,1,260,23,9,0.721371,11,9,1.45,4.7,7.25
EPL 2025_78_87_2025-09-27 14:00:00,2025-09-27 14:00:00,False,87,Liverpool,l,78,Crystal Palace,3.10176,1,120,14,5,1.1448,3.10176,3.53323,2,390,16,12,3.53323,20,16,1.95,3.73,3.93
EPL 2025_80_87_2025-10-04 16:30:00,2025-10-04 16:30:00,False,87,Liverpool,l,80,Chelsea,2.05981,1,274,16,9,2.0083,2.05981,1.23721,2,266,20,6,1.23721,12,12,2.3,3.89,2.92
EPL 2025_87_89_2025-10-19 15:30:00,2025-10-19 15:30:00,True,87,Liverpool,l,89,Manchester United,2.60972,1,122,16,10,1.4439000000000002,2.60972,2.53117,2,244,14,6,2.53117,19,12,1.63,4.27,5.32
EPL 2025_244_87_2025-10-25 19:00:00,2025-10-25 19:00:00,False,87,Liverpool,l,244,Brentford,2.11838,2,124,20,10,0.6868,2.11838,3.27126,3,280,20,5,2.5101,18,17,1.78,4.18,4.25
EPL 2025_71_87_2025-11-01 20:00:00,2025-11-01 20:00:00,True,87,Liverpool,w,71,Aston Villa,1.47021,2,219,20,12,2.2034,1.47021,0.43502,0,257,16,6,0.43502,16,10,1.66,4.21,5.07
