match_id,date,is_home,team_id,team_name,result,opponent_id,opponent_name,team_xG,team_goals,team_ppda_att,team_ppda_def,team_deep,team_xpts,team_npxG,opponent_xG,opponent_goals,opponent_ppda_att,opponent_ppda_def,opponent_deep,opponent_npxG,team_shots,opponent_shots,team_win_odds_open,draw_odds_open,opponent_win_odds_open
EPL 2025_83_89_2025-08-17 15:30:00,2025-08-17 15:30:00,True,89,Manchester United,l,83,Arsenal,1.37653,0,166,21,7,1.3298,1.37653,1.3304,1,259,23,3,1.3304,22,9,3.74,3.72,2.01
EPL 2025_228_89_2025-08-24 15:30:00,2025-08-24 15:30:00,False,89,Manchester United,d,228,Fulham,1.54603,1,196,18,11,1.2692,0.784858,1.65333,1,218,22,11,1.65333,10,13,2.23,3.54,3.3
EPL 2025_89_92_2025-08-30 14:00:00,2025-08-30 14:00:00,True,89,Manchester United,w,92,Burnley,4.02237,3,167,11,8,2.7985,3.2612,1.32618,2,272,17,3,1.32618,26,6,1.36,5.39,8.45
EPL 2025_88_89_2025-09-14 15:30:00,2025-09-14 15:30:00,False,89,Manchester United,l,88,Manchester City,1.51915,0,240,26,8,1.0457,1.51915,1.99725,3,269,14,8,1.99725,12,13,4.33,4.0,1.8
EPL 2025_80_89_2025-09-20 16:30:00,2025-09-20 16:30:00,True,89,Manchester United,w,80,Chelsea,1.34458,2,337,26,4,2.163,1.34458,0.469843,1,184,14,5,0.469843,11,5,2.71,3.74,2.52
EPL 2025_244_89_2025-09-27 11:30:00,2025-09-27 11:30:00,False,89,Manchester United,l,244,Brentford,2.23609,1,194,16,1,0.9664,1.47492,2.78726,3,293,25,6,2.78726,14,10,2.07,3.79,3.47
EPL 2025_77_89_2025-10-04 14:00:00,2025-10-04 14:00:00,True,89,Manchester United,w,77,Sunderland,1.9298,2,234,23,7,2.2545,1.9298,0.807119,0,244,25,3,0.807119,15,8,1.51,4.7,6.18
EPL 2025_87_89_2025-10-19 15:30:00,2025-10-19 15:30:00,False,89,Manchester United,w,87,Liverpool,2.53117,2,244,14,6,1.3212000000000002,2.53117,2.60972,1,122,16,10,2.60972,12,19,5.32,4.27,1.63
EPL 2025_220_89_2025-10-25 16:30:00,2025-10-25 16:30:00,True,89,Manchester United,w,220,Brighton,1.96231,4,391,28,9,2.1264000000000003,1.96231,0.947154,2,209,33,5,0.947154,13,17,2.0,3.92,3.57
EPL 2025_249_89_2025-11-01 15:00:00,2025-11-01 15:00:00,False,89,Manchester United,d,249,Nottingham Forest,0.91622,2,161,17,5,0.8145,0.91622,1.55066,2,315,23,7,1.55066,18,17,2.06,3.87,3.43
