match_id,date,is_home,team_id,team_name,result,opponent_id,opponent_name,team_xG,team_goals,team_ppda_att,team_ppda_def,team_deep,team_xpts,team_npxG,opponent_xG,opponent_goals,opponent_ppda_att,opponent_ppda_def,opponent_deep,opponent_npxG,team_shots,opponent_shots,team_win_odds_open,draw_odds_open,opponent_win_odds_open
La_liga 2025_150_157_2025-08-19 19:00:00,2025-08-19 19:00:00,True,150,Real Madrid,w,157,Osasuna,1.4294,1,174,24,9,2.5454,0.686125,0.201044,0,271,13,2,0.201044,18,2,1.23,6.99,12.34
La_liga 2025_150_289_2025-08-24 19:30:00,2025-08-24 19:30:00,False,150,Real Madrid,w,289,Real Oviedo,1.82072,3,227,29,8,2.4608,1.82072,0.33749,0,297,12,6,0.33749,26,6,1.32,5.5,10.02
La_liga 2025_150_239_2025-08-30 19:30:00,2025-08-30 19:30:00,True,150,Real Madrid,w,239,Mallorca,1.84116,2,220,23,13,2.3843,1.84116,0.549872,1,213,11,3,0.549872,17,9,1.21,7.16,12.71
La_liga 2025_140_150_2025-09-13 14:15:00,2025-09-13 14:15:00,False,150,Real Madrid,w,140,Real Sociedad,2.54171,2,233,16,6,1.0202,2.54171,3.14772,1,154,19,10,2.40444,16,23,1.61,4.43,5.3
La_liga 2025_141_150_2025-09-20 14:15:00,2025-09-20 14:15:00,True,150,Real Madrid,w,141,Espanyol,2.06136,2,173,23,8,2.229,2.06136,0.969443,0,442,29,2,0.969443,16,8,1.22,6.36,15.46
La_liga 2025_150_151_2025-09-23 19:30:00,2025-09-23 19:30:00,False,150,Real Madrid,w,151,Levante,4.06315,4,291,19,15,2.6885,3.31987,1.70121,1,398,28,5,1.70121,24,11,1.33,5.91,8.61
La_liga 2025_143_150_2025-09-27 14:15:00,2025-09-27 14:15:00,False,150,Real Madrid,l,143,Atletico Madrid,1.02797,2,161,17,5,0.31179999999999997,1.02797,2.79075,5,287,20,8,2.04748,6,13,2.35,3.62,3.02
La_liga 2025_150_154_2025-10-04 19:00:00,2025-10-04 19:00:00,True,150,Real Madrid,w,154,Villarreal,4.32336,3,169,29,13,2.9068,3.58009,0.956644,1,350,15,1,0.956644,26,9,1.47,5.38,5.82
La_liga 2025_142_150_2025-10-19 19:00:00,2025-10-19 19:00:00,False,150,Real Madrid,w,142,Getafe,2.14595,1,80,19,13,2.4999,2.14595,0.530119,0,328,33,1,0.530119,23,7,1.47,4.65,7.03
La_liga 2025_148_150_2025-10-26 15:15:00,2025-10-26 15:15:00,True,150,Real Madrid,w,148,Barcelona,3.41322,2,347,22,6,2.6788000000000003,2.66994,1.12434,1,151,18,8,1.12434,23,15,1.97,4.41,3.33
La_liga 2025_146_150_2025-11-01 20:00:00,2025-11-01 20:00:00,True,150,Real Madrid,w,146,Valencia,2.89965,4,239,39,14,2.9162999999999997,1.30038,0.292177,0,306,12,2,0.292177,21,4,1.18,8.44,13.21
La_liga 2025_145_150_2025-11-09 15:15:00,2025-11-09 15:15:00,False,150,Real Madrid,d,145,Rayo Vallecano,0.841463,0,217,16,8,0.7092,0.841463,1.60641,0,240,24,9,1.60641,21,13,1.5,4.85,6.16
