match_id,date,is_home,team_id,team_name,result,opponent_id,opponent_name,team_xG,team_goals,team_ppda_att,team_ppda_def,team_deep,team_xpts,team_npxG,opponent_xG,opponent_goals,opponent_ppda_att,opponent_ppda_def,opponent_deep,opponent_npxG,team_shots,opponent_shots,team_win_odds_open,draw_odds_open,opponent_win_odds_open
La_liga 2025_145_223_2025-08-15 17:00:00,2025-08-15 17:00:00,False,145,Rayo Vallecano,w,223,Girona,3.25355,3,218,30,4,2.8498,2.51027,0.795304,1,288,12,1,0.795304,16,7,3.45,3.3,2.3
La_liga 2025_145_147_2025-08-25 17:30:00,2025-08-25 17:30:00,False,145,Rayo Vallecano,l,147,Athletic Club,0.493587,0,185,18,0,0.37150000000000005,0.493587,1.68759,1,322,25,7,0.944308,6,11,5.56,3.68,1.71
La_liga 2025_145_148_2025-08-31 19:30:00,2025-08-31 19:30:00,True,145,Rayo Vallecano,d,148,Barcelona,1.87124,1,257,32,3,1.008,1.87124,2.35774,1,168,20,4,1.61447,12,12,6.92,5.34,1.41
La_liga 2025_145_157_2025-09-14 16:30:00,2025-09-14 16:30:00,False,145,Rayo Vallecano,l,157,Osasuna,0.979149,0,153,14,8,0.9709999999999999,0.979149,1.4012,2,293,13,0,1.4012,19,9,3.08,3.18,2.54
La_liga 2025_145_152_2025-09-21 12:00:00,2025-09-21 12:00:00,True,145,Rayo Vallecano,d,152,Celta Vigo,1.3145,1,211,17,7,1.3601,1.3145,1.28175,1,286,14,10,1.28175,15,9,2.33,3.31,3.3
La_liga 2025_143_145_2025-09-24 19:30:00,2025-09-24 19:30:00,False,145,Rayo Vallecano,l,143,Atletico Madrid,1.61988,2,304,21,2,0.09589999999999999,1.61988,4.95017,3,230,24,12,4.95017,9,20,6.63,4.51,1.5
La_liga 2025_138_145_2025-09-28 12:00:00,2025-09-28 12:00:00,True,145,Rayo Vallecano,l,138,Sevilla,1.89093,0,153,15,8,2.3784,1.89093,0.579597,1,302,21,6,0.579597,18,4,2.04,3.39,4.02
La_liga 2025_140_145_2025-10-05 16:30:00,2025-10-05 16:30:00,False,145,Rayo Vallecano,w,140,Real Sociedad,0.684504,1,246,27,2,1.2502,0.684504,0.768998,0,262,20,6,0.768998,7,10,3.76,3.5,2.07
La_liga 2025_145_151_2025-10-19 16:30:00,2025-10-19 16:30:00,False,145,Rayo Vallecano,w,151,Levante,2.53118,3,216,24,5,2.4455,2.53118,0.940509,0,239,20,8,0.940509,10,17,2.51,3.54,2.84
La_liga 2025_145_158_2025-10-26 20:00:00,2025-10-26 20:00:00,True,145,Rayo Vallecano,w,158,Alaves,1.54971,1,178,31,7,1.4579,1.54971,1.41466,0,224,22,3,1.41466,15,12,2.15,3.09,4.08
La_liga 2025_145_154_2025-11-01 13:00:00,2025-11-01 13:00:00,False,145,Rayo Vallecano,l,154,Villarreal,1.08632,0,278,24,6,0.3134,1.08632,2.7136,4,276,15,12,2.7136,13,16,5.06,3.93,1.71
La_liga 2025_145_150_2025-11-09 15:15:00,2025-11-09 15:15:00,True,145,Rayo Vallecano,d,150,Real Madrid,1.60641,0,240,24,9,2.0433,1.60641,0.841463,0,217,16,8,0.841463,13,21,6.16,4.85,1.5
La_liga 2025_145_289_2025-11-23 13:00:00,2025-11-23 13:00:00,False,145,Rayo Vallecano,d,289,Real Oviedo,0.922998,0,188,24,5,1.7597,0.922998,0.499406,0,292,19,2,0.499406,11,8,2.25,3.31,3.5
La_liga 2025_145_146_2025-12-01 20:00:00,2025-12-01 20:00:00,True,145,Rayo Vallecano,d,146,Valencia,2.13298,1,166,18,4,2.3644,2.13298,0.897663,1,266,14,5,0.897663,19,10,1.98,3.41,4.25
La_liga 2025_141_145_2025-12-07 17:30:00,2025-12-07 17:30:00,False,145,Rayo Vallecano,l,141,Espanyol,0.285545,0,119,24,3,0.2828,0.285545,1.57985,1,265,35,5,0.83657,6,9,3.22,3.4,2.33
La_liga 2025_145_153_2025-12-15 20:00:00,2025-12-15 20:00:00,True,145,Rayo Vallecano,d,153,Real Betis,2.1848,0,165,20,2,2.3967,2.1848,0.788766,0,240,13,8,0.788766,23,13,2.65,3.48,2.71
