match_id,date,is_home,team_id,team_name,result,opponent_id,opponent_name,team_xG,team_goals,team_ppda_att,team_ppda_def,team_deep,team_xpts,team_npxG,opponent_xG,opponent_goals,opponent_ppda_att,opponent_ppda_def,opponent_deep,opponent_npxG,team_shots,opponent_shots,team_win_odds_open,draw_odds_open,opponent_win_odds_open
La_liga 2025_154_289_2025-08-15 19:30:00,2025-08-15 19:30:00,True,154,Villarreal,w,289,Real Oviedo,2.60739,2,228,28,20,2.5516,2.60739,0.85578,0,283,7,0,0.112502,25,5,1.41,4.76,8.8
La_liga 2025_154_223_2025-08-24 17:30:00,2025-08-24 17:30:00,True,154,Villarreal,w,223,Girona,2.97707,5,295,16,12,2.9441,2.97707,0.140267,0,307,23,4,0.140267,19,5,1.53,4.69,5.77
La_liga 2025_152_154_2025-08-31 15:00:00,2025-08-31 15:00:00,False,154,Villarreal,d,152,Celta Vigo,0.96978,1,411,19,7,1.4243,0.96978,0.876041,1,215,22,9,0.876041,8,10,2.52,3.64,2.76
La_liga 2025_143_154_2025-09-13 19:00:00,2025-09-13 19:00:00,False,154,Villarreal,l,143,Atletico Madrid,0.668177,0,370,17,3,0.6283,0.668177,1.5106,2,200,14,5,1.5106,8,8,4.51,3.62,1.86
La_liga 2025_154_157_2025-09-20 16:30:00,2025-09-20 16:30:00,True,154,Villarreal,w,157,Osasuna,3.56395,2,158,24,13,2.3619,3.56395,1.95599,1,258,11,5,1.21271,26,6,1.56,4.39,5.87
La_liga 2025_138_154_2025-09-23 19:30:00,2025-09-23 19:30:00,False,154,Villarreal,w,138,Sevilla,2.40523,2,362,34,6,2.4582,2.40523,0.83617,1,174,31,9,0.83617,12,16,2.35,3.39,3.19
La_liga 2025_147_154_2025-09-27 19:00:00,2025-09-27 19:00:00,True,154,Villarreal,w,147,Athletic Club,1.86396,1,267,16,7,1.5831,1.86396,1.56287,0,204,22,5,1.56287,14,16,2.11,3.33,3.86
La_liga 2025_150_154_2025-10-04 19:00:00,2025-10-04 19:00:00,False,154,Villarreal,l,150,Real Madrid,0.956644,1,350,15,1,0.0598,0.956644,4.32336,3,169,29,13,3.58009,9,26,5.82,5.38,1.47
La_liga 2025_153_154_2025-10-18 16:30:00,2025-10-18 16:30:00,True,154,Villarreal,d,153,Real Betis,0.980598,2,337,17,5,1.4367,0.980598,0.895532,2,215,19,12,0.895532,7,16,1.93,3.83,3.91
La_liga 2025_146_154_2025-10-25 19:00:00,2025-10-25 19:00:00,False,154,Villarreal,w,146,Valencia,2.62387,2,349,24,12,2.6958,1.88059,0.641435,0,270,26,4,0.641435,12,15,2.2,3.62,3.29
La_liga 2025_145_154_2025-11-01 13:00:00,2025-11-01 13:00:00,True,154,Villarreal,w,145,Rayo Vallecano,2.7136,4,276,15,12,2.5361000000000002,2.7136,1.08632,0,278,24,6,1.08632,16,13,1.71,3.93,5.06
La_liga 2025_141_154_2025-11-08 20:00:00,2025-11-08 20:00:00,False,154,Villarreal,w,141,Espanyol,1.47118,2,361,12,6,2.3381,1.47118,0.476157,0,358,26,5,0.476157,9,14,2.41,3.65,2.9
La_liga 2025_154_239_2025-11-22 20:00:00,2025-11-22 20:00:00,True,154,Villarreal,w,239,Mallorca,2.6371,2,180,31,13,2.2722,2.6371,1.38464,1,271,12,2,1.38464,14,9,1.43,4.98,7.2
La_liga 2025_140_154_2025-11-30 13:00:00,2025-11-30 13:00:00,False,154,Villarreal,w,140,Real Sociedad,1.63038,3,337,22,7,1.5692,1.63038,1.3715,2,204,38,2,1.3715,10,18,2.53,3.38,2.92
La_liga 2025_142_154_2025-12-06 13:00:00,2025-12-06 13:00:00,True,154,Villarreal,w,142,Getafe,0.816941,2,142,21,9,1.892,0.816941,0.282254,0,271,26,0,0.282254,10,6,1.59,3.97,6.38
La_liga 2025_148_154_2025-12-21 15:15:00,2025-12-21 15:15:00,True,154,Villarreal,l,148,Barcelona,2.16466,0,394,15,4,0.6963,2.16466,3.27381,2,96,19,17,2.53053,14,19,3.54,4.86,1.83
La_liga 2025_154_207_2026-01-03 17:30:00,2026-01-03 17:30:00,False,154,Villarreal,w,207,Elche,2.635,3,378,19,8,2.1051,2.635,1.52119,1,98,26,8,1.52119,12,15,2.24,3.58,3.24
La_liga 2025_154_158_2026-01-10 15:15:00,2026-01-10 15:15:00,True,154,Villarreal,w,158,Alaves,1.38322,3,359,22,10,1.7901000000000002,1.38322,0.844572,1,254,33,3,0.844572,11,16,1.48,4.54,7.03
La_liga 2025_153_154_2026-01-17 20:00:00,2026-01-17 20:00:00,False,154,Villarreal,l,153,Real Betis,1.17907,0,305,21,4,1.1973,1.17907,1.34951,2,210,34,7,1.34951,9,15,2.63,3.5,2.6
La_liga 2025_150_154_2026-01-24 20:00:00,2026-01-24 20:00:00,True,154,Villarreal,l,150,Real Madrid,0.952831,0,297,29,8,0.794,0.952831,1.62206,2,240,23,11,0.878783,8,14,3.4,3.9,2.0
La_liga 2025_154_157_2026-01-31 15:15:00,2026-01-31 15:15:00,False,154,Villarreal,d,157,Osasuna,0.911128,2,218,23,1,0.44179999999999997,0.16785,2.13467,2,248,23,3,2.13467,5,15,2.55,3.3,2.75
La_liga 2025_141_154_2026-02-09 20:00:00,2026-02-09 20:00:00,True,154,Villarreal,w,141,Espanyol,1.53925,4,263,23,6,2.0257,1.53925,0.744747,1,298,24,5,0.744747,10,9,1.7,4.33,4.33
La_liga 2025_142_154_2026-02-14 15:15:00,2026-02-14 15:15:00,False,154,Villarreal,l,142,Getafe,0.969388,1,138,23,5,0.6836,0.969388,1.61761,2,204,41,1,0.874337,8,5,2.25,3.1,3.25
La_liga 2025_151_154_2026-02-18 19:00:00,2026-02-18 19:00:00,False,154,Villarreal,w,151,Levante,2.40024,1,316,32,12,2.5097,2.40024,0.774339,0,185,21,8,0.774339,15,16,1.8,4.0,4.0
