match_id,date,is_home,team_id,team_name,result,opponent_id,opponent_name,team_xG,team_goals,team_ppda_att,team_ppda_def,team_deep,team_xpts,team_npxG,opponent_xG,opponent_goals,opponent_ppda_att,opponent_ppda_def,opponent_deep,opponent_npxG,team_shots,opponent_shots,team_win_odds_open,draw_odds_open,opponent_win_odds_open
La_liga 2025_150_157_2025-08-19 19:00:00,2025-08-19 19:00:00,False,157,Osasuna,l,150,Real Madrid,0.201044,0,271,13,2,0.2705,0.201044,1.4294,1,174,24,9,0.686125,2,18,12.34,6.99,1.23
La_liga 2025_146_157_2025-08-24 15:00:00,2025-08-24 15:00:00,True,157,Osasuna,w,146,Valencia,0.946758,1,222,19,7,1.6038000000000001,0.946758,0.589594,0,230,14,4,0.589594,16,4,2.43,3.16,3.27
La_liga 2025_141_157_2025-08-31 17:30:00,2025-08-31 17:30:00,False,157,Osasuna,l,141,Espanyol,1.38167,0,226,19,7,1.3569,1.38167,1.36886,1,289,20,6,1.36886,10,10,3.23,3.21,2.43
La_liga 2025_145_157_2025-09-14 16:30:00,2025-09-14 16:30:00,True,157,Osasuna,w,145,Rayo Vallecano,1.4012,2,293,13,0,1.7471,1.4012,0.979149,0,153,14,8,0.979149,9,19,2.54,3.18,3.08
La_liga 2025_154_157_2025-09-20 16:30:00,2025-09-20 16:30:00,False,157,Osasuna,l,154,Villarreal,1.95599,1,258,11,5,0.48449999999999993,1.21271,3.56395,2,158,24,13,3.56395,6,26,5.87,4.39,1.56
La_liga 2025_157_207_2025-09-25 17:30:00,2025-09-25 17:30:00,True,157,Osasuna,d,207,Elche,1.17524,1,341,33,2,1.4423000000000001,1.17524,1.05089,1,195,19,2,1.05089,9,12,2.05,3.09,4.48
La_liga 2025_153_157_2025-09-28 19:00:00,2025-09-28 19:00:00,False,157,Osasuna,l,153,Real Betis,0.578485,0,317,12,5,0.8069,0.578485,1.18955,2,330,20,7,1.18955,12,12,4.54,3.85,1.8
La_liga 2025_142_157_2025-10-03 19:00:00,2025-10-03 19:00:00,True,157,Osasuna,w,142,Getafe,0.692026,2,129,10,0,1.1564999999999999,0.692026,0.856515,1,238,21,3,0.856515,7,6,2.16,2.94,4.31
La_liga 2025_143_157_2025-10-18 19:00:00,2025-10-18 19:00:00,False,157,Osasuna,l,143,Atletico Madrid,0.981492,0,292,21,7,0.5234,0.981492,2.24415,1,206,21,14,2.24415,9,18,8.83,5.13,1.37
La_liga 2025_152_157_2025-10-26 17:30:00,2025-10-26 17:30:00,True,157,Osasuna,l,152,Celta Vigo,2.318,2,216,23,10,1.9809999999999999,0.831447,1.54054,3,271,15,1,1.54054,17,11,2.43,3.2,3.24
La_liga 2025_157_289_2025-11-03 20:00:00,2025-11-03 20:00:00,False,157,Osasuna,d,289,Real Oviedo,0.626317,0,266,30,4,1.1939000000000002,0.626317,0.717473,0,221,21,7,0.717473,11,8,2.63,3.07,3.06
La_liga 2025_138_157_2025-11-08 15:15:00,2025-11-08 15:15:00,False,157,Osasuna,l,138,Sevilla,0.967352,0,183,25,6,1.0636,0.967352,1.22271,1,186,25,5,0.479437,9,10,3.62,3.28,2.21
La_liga 2025_140_157_2025-11-22 17:30:00,2025-11-22 17:30:00,True,157,Osasuna,l,140,Real Sociedad,1.27964,1,278,16,7,0.9951999999999999,1.27964,1.76546,3,216,19,11,1.76546,14,19,2.89,3.09,2.76
La_liga 2025_157_239_2025-11-29 13:00:00,2025-11-29 13:00:00,False,157,Osasuna,d,239,Mallorca,1.11108,2,233,23,4,1.3038,1.11108,1.10581,2,194,17,3,0.362535,14,7,3.45,3.09,2.38
La_liga 2025_151_157_2025-12-08 20:00:00,2025-12-08 20:00:00,True,157,Osasuna,w,151,Levante,1.74988,2,306,31,5,2.3236,1.74988,0.544977,0,174,19,5,0.544977,14,11,1.77,3.83,4.77
La_liga 2025_148_157_2025-12-13 17:30:00,2025-12-13 17:30:00,False,157,Osasuna,l,148,Barcelona,0.228217,0,341,17,1,0.1656,0.228217,2.14468,2,84,22,17,2.14468,3,24,12.01,6.97,1.22
La_liga 2025_157_158_2025-12-20 17:30:00,2025-12-20 17:30:00,True,157,Osasuna,w,158,Alaves,2.39145,3,241,32,4,2.5779,1.64817,0.718671,0,190,15,2,0.718671,16,7,2.23,3.12,3.78
La_liga 2025_147_157_2026-01-03 15:15:00,2026-01-03 15:15:00,True,157,Osasuna,d,147,Athletic Club,0.868051,1,216,16,3,0.8171999999999999,0.868051,1.554,1,275,40,12,1.554,11,16,3.17,2.92,2.67
La_liga 2025_157_223_2026-01-10 17:30:00,2026-01-10 17:30:00,False,157,Osasuna,l,223,Girona,1.22674,0,239,20,8,1.5146,1.22674,0.984024,1,277,27,8,0.984024,13,8,3.25,3.2,2.42
La_liga 2025_157_289_2026-01-17 17:30:00,2026-01-17 17:30:00,True,157,Osasuna,w,289,Real Oviedo,2.03551,3,186,24,5,1.8500999999999999,2.03551,1.36173,2,186,18,5,1.36173,16,13,1.75,3.4,5.25
La_liga 2025_145_157_2026-01-24 13:00:00,2026-01-24 13:00:00,False,157,Osasuna,w,145,Rayo Vallecano,1.36861,3,274,23,5,1.9862,1.36861,0.669564,1,95,22,7,0.669564,14,11,3.6,3.25,2.15
La_liga 2025_154_157_2026-01-31 15:15:00,2026-01-31 15:15:00,True,157,Osasuna,d,154,Villarreal,2.13467,2,248,23,3,2.3441,2.13467,0.911128,2,218,23,1,0.16785,15,5,2.75,3.3,2.55
La_liga 2025_152_157_2026-02-06 20:00:00,2026-02-06 20:00:00,False,157,Osasuna,w,152,Celta Vigo,1.00253,2,329,20,6,0.6065,1.00253,2.0351,1,210,10,7,1.29182,8,18,4.1,3.3,1.95
La_liga 2025_157_207_2026-02-13 20:00:00,2026-02-13 20:00:00,False,157,Osasuna,d,207,Elche,0.81264,0,241,28,6,0.3753,0.81264,2.33332,0,131,22,13,2.33332,6,17,2.55,3.3,2.7
La_liga 2025_150_157_2026-02-21 17:30:00,2026-02-21 17:30:00,True,157,Osasuna,w,150,Real Madrid,2.31248,2,309,17,6,1.5887000000000002,1.5692,2.02307,1,179,20,4,2.02307,13,15,4.75,4.0,1.7
La_liga 2025_146_157_2026-03-01 15:15:00,2026-03-01 15:15:00,False,157,Osasuna,l,146,Valencia,0.259132,0,213,21,4,0.3728,0.259132,1.31076,1,221,24,4,0.567484,8,14,3.25,3.2,2.35
La_liga 2025_157_239_2026-03-07 13:00:00,2026-03-07 13:00:00,True,157,Osasuna,d,239,Mallorca,3.09031,2,241,20,11,2.6062,3.09031,1.03165,2,212,16,4,1.03165,22,8,1.73,3.6,5.0
La_liga 2025_140_157_2026-03-15 20:00:00,2026-03-15 20:00:00,False,157,Osasuna,l,140,Real Sociedad,0.615126,1,293,22,5,0.15360000000000001,0.615126,2.91429,3,238,34,9,2.17101,13,14,4.33,3.5,1.83
La_liga 2025_157_223_2026-03-21 17:30:00,2026-03-21 17:30:00,True,157,Osasuna,w,223,Girona,2.26232,1,291,27,8,2.7709,2.26232,0.232115,0,291,25,6,0.232115,19,5,2.15,3.4,3.4
La_liga 2025_157_158_2026-04-05 19:00:00,2026-04-05 19:00:00,False,157,Osasuna,d,158,Alaves,1.61149,2,189,19,4,1.3272,0.868217,1.65967,2,245,10,4,0.916391,8,18,2.9,3.2,2.5
