match_id,date,is_home,team_id,team_name,result,opponent_id,opponent_name,team_xG,team_goals,team_ppda_att,team_ppda_def,team_deep,team_xpts,team_npxG,opponent_xG,opponent_goals,opponent_ppda_att,opponent_ppda_def,opponent_deep,opponent_npxG,team_shots,opponent_shots,team_win_odds_open,draw_odds_open,opponent_win_odds_open
Serie_A 2025_107_291_2025-08-24 18:45:00,2025-08-24 18:45:00,False,291,Pisa,d,107,Atalanta,1.02901,1,305,27,4,0.6422,1.02901,2.04697,1,156,11,13,2.04697,11,21,7.54,4.94,1.42
Serie_A 2025_291_95_2025-08-30 18:45:00,2025-08-30 18:45:00,True,291,Pisa,l,95,Roma,0.6627,0,296,12,3,1.0417,0.6627,0.953921,1,133,29,12,0.953921,7,10,5.15,3.76,1.74
Serie_A 2025_291_99_2025-09-14 13:00:00,2025-09-14 13:00:00,True,291,Pisa,l,99,Udinese,1.27587,0,202,19,4,1.0306,1.27587,1.72902,1,225,20,6,1.72902,12,13,2.85,3.11,2.77
Serie_A 2025_105_291_2025-09-22 18:45:00,2025-09-22 18:45:00,False,291,Pisa,l,105,Napoli,2.51985,2,361,25,2,2.3296,1.75855,1.18611,3,194,25,7,1.18611,15,18,12.94,6.13,1.26
Serie_A 2025_110_291_2025-09-28 13:00:00,2025-09-28 13:00:00,True,291,Pisa,d,110,Fiorentina,0.580471,0,244,28,4,1.0752,0.580471,0.840093,0,114,28,4,0.840093,11,14,3.47,3.33,2.25
Serie_A 2025_291_97_2025-10-05 13:00:00,2025-10-05 13:00:00,False,291,Pisa,l,97,Bologna,0.0265067,0,287,22,1,0.010799999999999999,0.0265067,3.69928,4,98,21,14,3.69928,2,24,6.17,3.83,1.63
Serie_A 2025_291_94_2025-10-18 13:00:00,2025-10-18 13:00:00,True,291,Pisa,d,94,Verona,0.572009,0,131,13,5,0.5225,0.572009,1.65491,0,295,28,9,1.65491,7,15,2.64,3.15,2.97
Serie_A 2025_111_291_2025-10-24 18:45:00,2025-10-24 18:45:00,False,291,Pisa,d,111,AC Milan,1.22514,2,326,24,4,0.7895000000000001,0.463839,1.97232,2,170,16,15,1.97232,8,20,10.97,5.66,1.3
Serie_A 2025_291_96_2025-10-30 18:45:00,2025-10-30 18:45:00,True,291,Pisa,d,96,Lazio,0.780185,0,371,30,3,1.4263000000000001,0.780185,0.657914,0,225,20,3,0.657914,10,11,3.78,3.24,2.17
Serie_A 2025_113_291_2025-11-02 14:00:00,2025-11-02 14:00:00,False,291,Pisa,d,113,Torino,1.90329,2,298,14,7,1.9794,1.14199,1.22388,2,159,17,8,1.22388,11,15,4.26,3.32,2.01
