match_id,date,is_home,team_id,team_name,result,opponent_id,opponent_name,team_xG,team_goals,team_ppda_att,team_ppda_def,team_deep,team_xpts,team_npxG,opponent_xG,opponent_goals,opponent_ppda_att,opponent_ppda_def,opponent_deep,opponent_npxG,team_shots,opponent_shots,team_win_odds_open,draw_odds_open,opponent_win_odds_open
Serie_A 2025_230_98_2025-08-24 18:45:00,2025-08-24 18:45:00,False,230,Parma Calcio 1913,l,98,Juventus,0.815567,0,231,21,3,0.24109999999999998,0.815567,2.74202,2,155,21,11,2.74202,8,25,7.58,4.8,1.43
Serie_A 2025_107_230_2025-08-30 16:30:00,2025-08-30 16:30:00,True,230,Parma Calcio 1913,d,107,Atalanta,0.751112,1,244,25,3,0.9360999999999999,0.751112,1.19727,1,175,17,13,1.19727,7,11,3.99,3.57,1.98
Serie_A 2025_116_230_2025-09-13 13:00:00,2025-09-13 13:00:00,False,230,Parma Calcio 1913,l,116,Cagliari,1.95549,0,262,37,7,1.4576,1.95549,1.76945,2,202,21,4,1.76945,17,12,3.7,3.24,2.2
Serie_A 2025_230_272_2025-09-21 13:00:00,2025-09-21 13:00:00,False,230,Parma Calcio 1913,d,272,Cremonese,0.902031,0,248,21,4,2.0266,0.902031,0.172561,0,214,14,2,0.172561,15,3,2.98,3.2,2.6
Serie_A 2025_113_230_2025-09-29 16:30:00,2025-09-29 16:30:00,True,230,Parma Calcio 1913,w,113,Torino,1.44462,2,251,17,1,2.0935,0.683322,0.660829,1,144,16,6,0.660829,13,15,2.34,3.19,3.42
Serie_A 2025_230_243_2025-10-04 13:00:00,2025-10-04 13:00:00,True,230,Parma Calcio 1913,l,243,Lecce,1.08896,0,116,16,5,1.7644,1.08896,0.622459,1,269,15,3,0.622459,10,7,1.85,3.68,4.45
Serie_A 2025_101_230_2025-10-19 13:00:00,2025-10-19 13:00:00,False,230,Parma Calcio 1913,d,101,Genoa,0.0544873,0,266,19,0,0.0594,0.0544873,2.21692,0,123,21,6,1.45562,1,23,4.03,3.15,2.14
Serie_A 2025_230_286_2025-10-25 13:00:00,2025-10-25 13:00:00,True,230,Parma Calcio 1913,d,286,Como,1.56651,0,390,23,4,2.3872999999999998,1.56651,0.387121,0,111,27,3,0.387121,10,6,4.06,3.53,1.98
Serie_A 2025_230_95_2025-10-29 16:30:00,2025-10-29 16:30:00,False,230,Parma Calcio 1913,l,95,Roma,1.17796,1,291,15,4,1.4102999999999999,1.17796,1.15685,2,213,26,8,1.15685,8,18,6.92,4.08,1.54
Serie_A 2025_230_97_2025-11-02 17:00:00,2025-11-02 17:00:00,True,230,Parma Calcio 1913,l,97,Bologna,0.622333,1,193,22,3,0.084,0.622333,3.51745,3,108,15,8,3.51745,7,22,4.24,3.05,2.13
Serie_A 2025_111_230_2025-11-08 19:45:00,2025-11-08 19:45:00,True,230,Parma Calcio 1913,d,111,AC Milan,1.45012,2,296,15,5,0.9016,1.45012,2.05467,2,268,15,12,1.29337,14,10,6.27,3.93,1.6
Serie_A 2025_230_94_2025-11-23 11:30:00,2025-11-23 11:30:00,False,230,Parma Calcio 1913,w,94,Verona,1.51628,2,236,16,5,1.8248999999999997,1.51628,0.943021,1,178,36,6,0.943021,15,10,3.59,3.13,2.3
Serie_A 2025_230_99_2025-11-29 14:00:00,2025-11-29 14:00:00,True,230,Parma Calcio 1913,l,99,Udinese,1.03649,0,209,12,3,0.7122,1.03649,1.87351,2,190,25,4,1.11222,17,14,2.77,3.12,2.85
Serie_A 2025_230_291_2025-12-08 14:00:00,2025-12-08 14:00:00,False,230,Parma Calcio 1913,w,291,Pisa,1.49837,1,214,8,1,1.2794999999999999,0.737068,1.56873,0,174,23,5,1.56873,9,14,3.38,2.97,2.5
Serie_A 2025_230_96_2025-12-13 17:00:00,2025-12-13 17:00:00,True,230,Parma Calcio 1913,l,96,Lazio,1.08166,0,259,17,6,0.8100999999999999,1.08166,1.76573,1,231,14,3,1.76573,19,15,3.83,3.34,2.11
Serie_A 2025_110_230_2025-12-27 11:30:00,2025-12-27 11:30:00,True,230,Parma Calcio 1913,w,110,Fiorentina,1.26451,1,247,15,4,1.3768,1.26451,1.2463,0,164,27,6,1.2463,13,23,3.54,3.09,2.34
Serie_A 2025_104_230_2026-01-03 14:00:00,2026-01-03 14:00:00,False,230,Parma Calcio 1913,d,104,Sassuolo,1.18268,1,209,18,6,1.4664,1.18268,1.0095,1,260,18,9,1.0095,16,11,4.67,3.27,1.94
Serie_A 2025_106_230_2026-01-07 19:45:00,2026-01-07 19:45:00,True,230,Parma Calcio 1913,l,106,Inter,0.261054,0,303,9,0,0.0674,0.261054,3.08782,2,214,32,18,3.08782,4,26,8.16,5.1,1.39
Serie_A 2025_230_243_2026-01-11 11:30:00,2026-01-11 11:30:00,False,230,Parma Calcio 1913,w,243,Lecce,1.46392,2,145,27,3,1.8983999999999999,1.46392,0.842154,1,261,22,3,0.842154,12,10,2.94,2.98,2.8
Serie_A 2025_105_230_2026-01-14 17:30:00,2026-01-14 17:30:00,False,230,Parma Calcio 1913,d,105,Napoli,0.230185,0,306,8,4,0.4225,0.230185,1.29671,0,193,23,11,1.29671,4,16,10.3,5.33,1.33
Serie_A 2025_101_230_2026-01-18 11:30:00,2026-01-18 11:30:00,True,230,Parma Calcio 1913,d,101,Genoa,0.463872,0,216,17,5,0.7769999999999999,0.463872,1.07465,0,216,33,3,1.07465,14,11,2.9,2.55,3.0
Serie_A 2025_107_230_2026-01-25 14:00:00,2026-01-25 14:00:00,False,230,Parma Calcio 1913,l,107,Atalanta,1.86533,0,256,17,6,0.1011,1.86533,5.01888,4,285,25,15,4.25758,15,21,7.5,4.5,1.42
Serie_A 2025_230_98_2026-02-01 19:45:00,2026-02-01 19:45:00,True,230,Parma Calcio 1913,l,98,Juventus,0.598397,1,296,22,5,0.0388,0.598397,3.51941,4,214,21,15,3.51941,10,15,7.5,4.33,1.45
Serie_A 2025_230_97_2026-02-08 11:30:00,2026-02-08 11:30:00,False,230,Parma Calcio 1913,w,97,Bologna,0.193041,1,166,13,3,0.2476,0.193041,1.64658,0,232,12,4,1.64658,5,16,5.75,3.9,1.6
Serie_A 2025_230_94_2026-02-15 14:00:00,2026-02-15 14:00:00,True,230,Parma Calcio 1913,w,94,Verona,2.16714,2,97,21,13,2.3862,2.16714,0.856137,1,252,17,2,0.0948381,27,4,2.3,3.0,3.5
Serie_A 2025_111_230_2026-02-22 17:00:00,2026-02-22 17:00:00,False,230,Parma Calcio 1913,w,111,AC Milan,0.760094,1,219,14,1,0.7187,0.760094,1.63438,0,188,28,20,1.63438,9,25,9.5,5.0,1.33
Serie_A 2025_116_230_2026-02-27 19:45:00,2026-02-27 19:45:00,True,230,Parma Calcio 1913,d,116,Cagliari,1.31257,1,250,25,5,1.9647999999999999,1.31257,0.615799,1,275,7,2,0.615799,18,11,2.25,3.0,3.7
Serie_A 2025_110_230_2026-03-08 14:00:00,2026-03-08 14:00:00,False,230,Parma Calcio 1913,d,110,Fiorentina,0.253114,0,237,23,2,0.7655000000000001,0.253114,0.758473,0,206,24,12,0.758473,8,12,5.25,3.6,1.7
