match_id,date,is_home,team_id,team_name,result,opponent_id,opponent_name,team_xG,team_goals,team_ppda_att,team_ppda_def,team_deep,team_xpts,team_npxG,opponent_xG,opponent_goals,opponent_ppda_att,opponent_ppda_def,opponent_deep,opponent_npxG,team_shots,opponent_shots,team_win_odds_open,draw_odds_open,opponent_win_odds_open
Serie_A 2025_94_99_2025-08-25 16:30:00,2025-08-25 16:30:00,True,99,Udinese,d,94,Verona,1.05058,1,162,21,6,1.5413,1.05058,0.799203,1,285,15,1,0.799203,14,9,1.98,3.46,4.17
Serie_A 2025_106_99_2025-08-31 18:45:00,2025-08-31 18:45:00,False,99,Udinese,w,106,Inter,1.20014,2,305,15,4,0.8886000000000001,0.438844,1.67172,1,119,18,8,1.67172,10,16,9.47,5.63,1.32
Serie_A 2025_291_99_2025-09-14 13:00:00,2025-09-14 13:00:00,False,99,Udinese,w,291,Pisa,1.72902,1,225,20,6,1.7053,1.72902,1.27587,0,202,19,4,1.27587,13,12,2.77,3.11,2.85
Serie_A 2025_111_99_2025-09-20 18:45:00,2025-09-20 18:45:00,True,99,Udinese,l,111,AC Milan,0.298364,0,415,22,5,0.3222,0.298364,1.70251,3,199,13,10,1.70251,10,13,4.47,3.63,1.86
Serie_A 2025_104_99_2025-09-28 10:30:00,2025-09-28 10:30:00,False,99,Udinese,l,104,Sassuolo,1.19344,1,164,30,2,0.5539000000000001,1.19344,2.31332,3,241,12,5,2.31332,12,11,3.22,3.33,2.37
Serie_A 2025_116_99_2025-10-05 10:30:00,2025-10-05 10:30:00,True,99,Udinese,d,116,Cagliari,2.98545,1,158,21,9,2.7058,2.98545,0.789093,1,243,18,2,0.789093,23,8,2.19,3.16,3.83
Serie_A 2025_272_99_2025-10-20 18:45:00,2025-10-20 18:45:00,False,99,Udinese,d,272,Cremonese,0.962572,1,203,22,7,1.0841,0.962572,1.22876,1,179,23,1,1.22876,8,11,2.51,3.23,3.08
Serie_A 2025_243_99_2025-10-25 13:00:00,2025-10-25 13:00:00,True,99,Udinese,w,243,Lecce,1.51576,3,244,27,7,2.3688,1.51576,0.373551,2,190,32,0,0.373551,8,13,1.86,3.42,4.86
Serie_A 2025_98_99_2025-10-29 16:30:00,2025-10-29 16:30:00,False,99,Udinese,l,98,Juventus,0.604108,1,264,13,1,0.0944,0.604108,3.30641,3,207,22,7,1.78381,8,25,7.44,4.5,1.47
Serie_A 2025_107_99_2025-11-01 14:00:00,2025-11-01 14:00:00,True,99,Udinese,w,107,Atalanta,0.707338,1,347,30,3,1.7619,0.707338,0.270197,0,179,16,5,0.270197,11,5,4.45,3.87,1.81
Serie_A 2025_95_99_2025-11-09 17:00:00,2025-11-09 17:00:00,False,99,Udinese,l,95,Roma,0.928685,0,251,24,5,0.7035,0.928685,1.75728,2,224,25,8,0.995979,10,13,6.47,4.08,1.57
Serie_A 2025_97_99_2025-11-22 14:00:00,2025-11-22 14:00:00,True,99,Udinese,l,97,Bologna,1.88758,0,182,32,9,0.7008000000000001,1.88758,2.88287,3,151,25,3,2.12157,12,10,3.91,3.16,2.16
Serie_A 2025_230_99_2025-11-29 14:00:00,2025-11-29 14:00:00,False,99,Udinese,w,230,Parma Calcio 1913,1.87351,2,190,25,4,2.0421,1.11222,1.03649,0,209,12,3,1.03649,14,17,2.85,3.12,2.77
Serie_A 2025_101_99_2025-12-08 17:00:00,2025-12-08 17:00:00,True,99,Udinese,l,101,Genoa,1.49196,1,162,30,7,1.2893000000000001,1.49196,1.5362,2,211,18,1,0.774898,23,12,2.51,3.0,3.32
Serie_A 2025_105_99_2025-12-14 14:00:00,2025-12-14 14:00:00,True,99,Udinese,w,105,Napoli,1.84146,1,295,29,4,2.0820000000000003,1.84146,0.931427,0,139,15,5,0.931427,18,7,4.6,3.55,1.86
Serie_A 2025_110_99_2025-12-21 17:00:00,2025-12-21 17:00:00,False,99,Udinese,l,110,Fiorentina,0.794951,1,340,9,2,0.1688,0.794951,3.24808,5,190,17,9,3.24808,11,20,3.42,3.31,2.27
Serie_A 2025_96_99_2025-12-27 17:00:00,2025-12-27 17:00:00,True,99,Udinese,d,96,Lazio,0.806561,1,271,23,5,1.2584,0.806561,0.848022,1,202,16,4,0.848022,15,14,3.14,3.08,2.56
