match_id,date,is_home,team_id,team_name,result,opponent_id,opponent_name,team_xG,team_goals,team_ppda_att,team_ppda_def,team_deep,team_xpts,team_npxG,opponent_xG,opponent_goals,opponent_ppda_att,opponent_ppda_def,opponent_deep,opponent_npxG,team_shots,opponent_shots,team_win_odds_open,draw_odds_open,opponent_win_odds_open
Ligue_1 2025_178_210_2025-08-16 15:00:00,2025-08-16 15:00:00,False,178,Lyon,w,210,Lens,1.615,1,229,30,7,1.1699,1.615,1.87447,0,203,25,12,1.87447,11,18,3.02,3.63,2.35
Ligue_1 2025_178_180_2025-08-23 19:05:00,2025-08-23 19:05:00,True,178,Lyon,w,180,Metz,2.35479,3,334,18,10,2.6713,2.35479,0.504863,0,388,22,1,0.504863,13,11,1.4,5.19,7.54
Ligue_1 2025_164_178_2025-08-31 18:45:00,2025-08-31 18:45:00,True,178,Lyon,w,164,Marseille,3.15727,1,199,21,8,2.8208999999999995,3.15727,0.896862,0,192,11,4,0.896862,17,5,2.74,3.75,2.49
Ligue_1 2025_163_178_2025-09-14 18:45:00,2025-09-14 18:45:00,False,178,Lyon,l,163,Rennes,1.7381,1,227,17,6,1.0417,1.7381,2.20918,3,301,38,4,2.20918,8,23,2.58,3.61,2.71
Ligue_1 2025_167_178_2025-09-19 18:45:00,2025-09-19 18:45:00,True,178,Lyon,w,167,Angers,2.20483,1,184,30,5,2.5029999999999997,2.20483,0.677354,0,393,16,0,0.677354,16,10,1.47,4.63,6.93
Ligue_1 2025_160_178_2025-09-28 15:15:00,2025-09-28 15:15:00,False,178,Lyon,w,160,Lille,0.642572,1,207,24,7,0.5606,0.642572,1.65271,0,219,31,8,1.65271,5,14,3.28,3.49,2.26
Ligue_1 2025_174_178_2025-10-05 13:00:00,2025-10-05 13:00:00,True,178,Lyon,l,174,Toulouse,1.42206,1,111,21,6,1.3822999999999999,1.42206,1.36525,2,428,32,5,1.36525,13,14,1.95,3.81,3.83
Ligue_1 2025_170_178_2025-10-18 15:00:00,2025-10-18 15:00:00,False,178,Lyon,l,170,Nice,2.89867,2,121,22,13,2.5968999999999998,2.13857,1.16366,3,291,10,2,1.16366,29,5,2.81,3.54,2.54
Ligue_1 2025_178_225_2025-10-26 18:45:00,2025-10-26 18:45:00,True,178,Lyon,w,225,Strasbourg,1.14566,2,305,25,4,1.6974,0.38556,0.798152,1,250,27,5,0.798152,8,7,2.11,3.75,3.41
Ligue_1 2025_178_290_2025-10-29 19:05:00,2025-10-29 19:05:00,False,178,Lyon,d,290,Paris FC,1.21871,3,270,19,1,2.0389,1.21871,0.581508,3,303,30,6,0.581508,7,11,2.59,3.61,2.7
Ligue_1 2025_178_241_2025-11-02 19:45:00,2025-11-02 19:45:00,False,178,Lyon,d,241,Brest,0.143862,0,225,17,1,0.2096,0.143862,1.63942,0,249,31,3,1.63942,4,13,2.3,3.54,3.16
