match_id,date,is_home,team_id,team_name,result,opponent_id,opponent_name,team_xG,team_goals,team_ppda_att,team_ppda_def,team_deep,team_xpts,team_npxG,opponent_xG,opponent_goals,opponent_ppda_att,opponent_ppda_def,opponent_deep,opponent_npxG,team_shots,opponent_shots,team_win_odds_open,draw_odds_open,opponent_win_odds_open
Ligue_1 2025_180_225_2025-08-17 15:15:00,2025-08-17 15:15:00,True,180,Metz,l,225,Strasbourg,0.184483,0,370,23,1,0.6746,0.184483,0.731013,1,238,36,6,0.731013,2,9,3.23,3.48,2.29
Ligue_1 2025_178_180_2025-08-23 19:05:00,2025-08-23 19:05:00,False,180,Metz,l,178,Lyon,0.504863,0,388,22,1,0.21489999999999998,0.504863,2.35479,3,334,18,10,2.35479,11,13,7.54,5.19,1.4
Ligue_1 2025_180_290_2025-08-31 15:15:00,2025-08-31 15:15:00,False,180,Metz,l,290,Paris FC,1.6248,2,277,14,6,0.4172,1.6248,3.39898,3,334,12,11,2.63889,14,24,4.43,3.76,1.84
Ligue_1 2025_167_180_2025-09-14 15:15:00,2025-09-14 15:15:00,True,180,Metz,d,167,Angers,1.76271,1,323,22,2,1.1604,1.00261,1.98184,1,346,16,5,1.22174,9,11,2.35,3.32,3.26
Ligue_1 2025_171_180_2025-09-21 15:15:00,2025-09-21 15:15:00,False,180,Metz,l,171,Monaco,1.91296,2,248,15,7,0.4681,1.15286,3.497,5,373,45,10,3.497,8,16,9.38,6.55,1.27
Ligue_1 2025_180_282_2025-09-28 15:15:00,2025-09-28 15:15:00,True,180,Metz,d,282,Le Havre,0.39939,0,229,24,0,1.2490999999999999,0.39939,0.395921,0,283,24,1,0.395921,7,11,2.67,3.46,2.7
Ligue_1 2025_164_180_2025-10-04 15:00:00,2025-10-04 15:00:00,True,180,Metz,l,164,Marseille,0.1529,0,401,6,0,0.0628,0.1529,2.67719,3,259,23,22,2.67719,4,21,6.24,4.71,1.5
Ligue_1 2025_174_180_2025-10-19 15:15:00,2025-10-19 15:15:00,False,180,Metz,l,174,Toulouse,0.119104,0,194,12,4,0.0475,0.119104,2.73037,4,450,27,3,1.97027,2,16,5.71,4.12,1.61
Ligue_1 2025_160_180_2025-10-26 13:00:00,2025-10-26 13:00:00,False,180,Metz,l,160,Lille,1.01476,1,281,15,5,0.1358,1.01476,3.85054,6,176,27,17,3.85054,10,23,9.34,5.55,1.33
Ligue_1 2025_180_210_2025-10-29 17:00:00,2025-10-29 17:00:00,True,180,Metz,w,210,Lens,3.11925,2,307,21,6,2.5763999999999996,2.35916,1.23771,0,282,26,7,1.23771,16,10,6.36,4.56,1.51
Ligue_1 2025_168_180_2025-11-02 16:15:00,2025-11-02 16:15:00,False,180,Metz,w,168,Nantes,1.36245,2,231,13,3,1.5714,1.36245,1.07598,0,231,17,4,1.07598,14,16,4.07,3.73,1.92
Ligue_1 2025_170_180_2025-11-09 16:15:00,2025-11-09 16:15:00,True,180,Metz,w,170,Nice,1.32977,2,322,28,3,1.9263,0.569675,0.784993,1,273,28,6,0.784993,9,11,3.35,3.73,2.14
Ligue_1 2025_180_241_2025-11-23 16:15:00,2025-11-23 16:15:00,False,180,Metz,l,241,Brest,1.02855,2,324,5,4,0.1748,1.02855,3.36815,3,277,30,6,1.84796,7,20,4.3,3.81,1.85
Ligue_1 2025_163_180_2025-11-28 19:45:00,2025-11-28 19:45:00,True,180,Metz,l,163,Rennes,1.31354,0,282,19,3,1.6272000000000002,1.31354,0.980088,1,328,23,4,0.980088,16,9,4.0,3.97,1.89
Ligue_1 2025_180_275_2025-12-07 16:15:00,2025-12-07 16:15:00,False,180,Metz,l,275,Auxerre,0.346523,1,199,16,3,0.1614,0.346523,2.22374,3,381,25,7,1.46364,5,14,3.96,3.52,2.01
Ligue_1 2025_161_180_2025-12-13 18:00:00,2025-12-13 18:00:00,True,180,Metz,l,161,Paris Saint Germain,0.363683,2,464,14,4,0.27549999999999997,0.363683,1.94768,3,311,29,16,1.94768,9,14,10.74,6.84,1.24
Ligue_1 2025_179_180_2026-01-04 16:15:00,2026-01-04 16:15:00,False,180,Metz,d,179,Lorient,0.364932,1,274,15,1,0.38680000000000003,0.364932,1.55407,1,392,21,5,1.55407,8,16,4.51,3.83,1.81
Ligue_1 2025_180_225_2026-01-18 14:00:00,2026-01-18 14:00:00,False,180,Metz,l,225,Strasbourg,0.984265,1,299,19,1,1.3266,0.22417,1.019,2,353,35,11,1.019,9,14,5.75,4.33,1.53
Ligue_1 2025_178_180_2026-01-25 16:15:00,2026-01-25 16:15:00,True,180,Metz,l,178,Lyon,1.18331,2,292,18,2,0.2587,1.18331,3.34121,5,308,9,9,2.58112,15,13,4.75,3.9,1.7
Ligue_1 2025_167_180_2026-02-01 16:15:00,2026-02-01 16:15:00,False,180,Metz,l,167,Angers,0.397871,0,367,12,2,0.5723,0.397871,1.34676,1,212,32,12,1.34676,5,17,3.6,3.3,2.1
Ligue_1 2025_160_180_2026-02-08 14:00:00,2026-02-08 14:00:00,True,180,Metz,d,160,Lille,0.581838,0,267,19,1,0.618,0.581838,1.53538,0,208,26,15,1.53538,6,16,6.0,4.2,1.55
