match_id,date,is_home,team_id,team_name,result,opponent_id,opponent_name,team_xG,team_goals,team_ppda_att,team_ppda_def,team_deep,team_xpts,team_npxG,opponent_xG,opponent_goals,opponent_ppda_att,opponent_ppda_def,opponent_deep,opponent_npxG,team_shots,opponent_shots,team_win_odds_open,draw_odds_open,opponent_win_odds_open
Ligue_1 2025_179_275_2025-08-17 15:15:00,2025-08-17 15:15:00,False,179,Lorient,l,275,Auxerre,1.84516,0,224,20,3,1.6267,1.84516,1.4925,1,307,31,1,0.732401,14,7,3.06,3.46,2.4
Ligue_1 2025_163_179_2025-08-24 13:00:00,2025-08-24 13:00:00,True,179,Lorient,w,163,Rennes,3.4466,4,302,33,19,2.9699,3.4466,0.0728372,0,196,13,0,0.0728372,22,5,2.84,3.3,2.64
Ligue_1 2025_160_179_2025-08-30 15:00:00,2025-08-30 15:00:00,True,179,Lorient,l,160,Lille,1.1603,1,314,15,1,0.126,0.245616,3.70255,7,204,35,11,3.70255,6,20,3.44,3.62,2.14
Ligue_1 2025_164_179_2025-09-12 18:45:00,2025-09-12 18:45:00,False,179,Lorient,l,164,Marseille,0.187377,0,328,7,0,0.050699999999999995,0.187377,2.83367,4,216,32,15,2.07357,4,15,7.44,5.55,1.39
Ligue_1 2025_179_282_2025-09-21 15:15:00,2025-09-21 15:15:00,False,179,Lorient,d,282,Le Havre,1.26993,1,354,22,0,0.4051,1.26993,2.23396,1,229,29,3,1.47387,8,13,3.18,3.49,2.31
Ligue_1 2025_171_179_2025-09-27 15:00:00,2025-09-27 15:00:00,True,179,Lorient,w,171,Monaco,2.09364,3,323,7,12,2.2702,2.09364,0.894035,1,307,30,3,0.13394,19,5,5.28,4.36,1.62
Ligue_1 2025_179_290_2025-10-03 18:45:00,2025-10-03 18:45:00,False,179,Lorient,l,290,Paris FC,0.855852,0,426,24,2,0.615,0.855852,1.83687,2,286,28,10,1.83687,8,10,4.52,3.98,1.78
Ligue_1 2025_179_241_2025-10-19 15:15:00,2025-10-19 15:15:00,True,179,Lorient,d,241,Brest,1.5878,3,256,15,1,1.3426999999999998,1.5878,1.56803,3,209,28,7,0.807937,12,8,2.55,3.55,2.79
Ligue_1 2025_167_179_2025-10-26 15:15:00,2025-10-26 15:15:00,False,179,Lorient,l,167,Angers,2.00206,0,260,27,6,1.8927,1.24196,1.30397,2,387,23,4,1.30397,23,7,2.94,3.19,2.63
Ligue_1 2025_161_179_2025-10-29 17:00:00,2025-10-29 17:00:00,True,179,Lorient,d,161,Paris Saint Germain,0.192946,1,307,9,4,0.33499999999999996,0.192946,1.28813,1,99,20,10,1.28813,5,15,10.79,6.39,1.26
Ligue_1 2025_179_210_2025-11-02 16:15:00,2025-11-02 16:15:00,False,179,Lorient,l,210,Lens,1.98367,0,376,21,8,0.6178,1.22357,3.21467,3,262,11,7,3.21467,12,9,7.01,4.55,1.48
Ligue_1 2025_174_179_2025-11-09 14:00:00,2025-11-09 14:00:00,True,179,Lorient,d,174,Toulouse,1.26999,1,276,9,2,1.4342000000000001,0.509893,1.15206,1,218,24,6,0.391967,10,6,2.99,3.32,2.51
Ligue_1 2025_168_179_2025-11-23 16:15:00,2025-11-23 16:15:00,False,179,Lorient,d,168,Nantes,0.352154,1,299,18,2,0.7468,0.352154,0.915515,1,241,25,8,0.915515,7,9,2.71,3.49,2.65
Ligue_1 2025_170_179_2025-11-30 16:15:00,2025-11-30 16:15:00,True,179,Lorient,w,170,Nice,3.49255,3,342,17,15,2.7119999999999997,3.49255,1.3285,1,222,15,7,1.3285,18,9,2.45,3.38,3.03
Ligue_1 2025_178_179_2025-12-07 19:45:00,2025-12-07 19:45:00,True,179,Lorient,w,178,Lyon,2.48644,1,294,16,5,2.701,2.48644,0.475087,0,162,31,3,0.475087,14,7,3.32,3.58,2.21
Ligue_1 2025_179_225_2025-12-14 16:15:00,2025-12-14 16:15:00,False,179,Lorient,d,225,Strasbourg,0.415871,0,448,16,3,0.8158000000000001,0.415871,0.911848,0,261,21,3,0.911848,10,12,4.72,3.96,1.75
Ligue_1 2025_179_180_2026-01-04 16:15:00,2026-01-04 16:15:00,True,179,Lorient,d,180,Metz,1.55407,1,392,21,5,2.4055,1.55407,0.364932,1,274,15,1,0.364932,16,8,1.81,3.83,4.51
Ligue_1 2025_171_179_2026-01-16 18:00:00,2026-01-16 18:00:00,False,179,Lorient,w,171,Monaco,1.17141,3,281,13,8,1.1793999999999998,1.17141,1.31321,1,211,24,8,1.31321,14,14,4.75,4.2,1.65
Ligue_1 2025_163_179_2026-01-24 16:00:00,2026-01-24 16:00:00,False,179,Lorient,w,163,Rennes,1.10359,2,184,8,3,0.7672000000000001,1.10359,1.88241,0,121,35,17,1.88241,6,22,4.1,3.7,1.85
Ligue_1 2025_168_179_2026-01-31 18:00:00,2026-01-31 18:00:00,True,179,Lorient,w,168,Nantes,0.777027,2,258,25,5,0.9581,0.777027,1.20179,1,360,22,2,1.20179,5,10,1.83,3.5,4.5
Ligue_1 2025_179_241_2026-02-08 14:00:00,2026-02-08 14:00:00,False,179,Lorient,l,241,Brest,0.720569,0,205,18,7,0.3581,0.720569,2.05135,2,289,32,11,2.05135,13,11,3.5,3.1,2.2
Ligue_1 2025_167_179_2026-02-15 16:15:00,2026-02-15 16:15:00,True,179,Lorient,w,167,Angers,1.4393,2,287,13,6,2.3608000000000002,1.4393,0.406012,0,464,18,3,0.406012,8,10,1.91,3.2,4.5
Ligue_1 2025_170_179_2026-02-22 16:15:00,2026-02-22 16:15:00,False,179,Lorient,d,170,Nice,1.97697,3,232,11,10,0.7878000000000001,1.21688,2.74646,3,301,23,9,2.74646,17,8,3.4,3.6,2.05
Ligue_1 2025_179_275_2026-03-01 16:15:00,2026-03-01 16:15:00,True,179,Lorient,d,275,Auxerre,1.02766,2,248,16,2,0.6698000000000001,1.02766,1.96667,2,310,20,8,1.96667,15,10,2.05,3.25,3.9
Ligue_1 2025_160_179_2026-03-08 16:15:00,2026-03-08 16:15:00,False,179,Lorient,d,160,Lille,0.929269,1,264,16,2,1.4067999999999998,0.929269,0.850092,1,267,27,9,0.850092,9,12,6.0,4.1,1.55
Ligue_1 2025_179_210_2026-03-14 16:00:00,2026-03-14 16:00:00,True,179,Lorient,w,210,Lens,2.37345,2,302,13,2,2.4698,2.37345,1.01216,1,195,23,8,1.01216,6,20,4.2,3.7,1.85
Ligue_1 2025_174_179_2026-03-21 16:00:00,2026-03-21 16:00:00,False,179,Lorient,l,174,Toulouse,0.477676,0,239,20,4,0.4943,0.477676,1.48458,1,425,31,2,1.48458,7,12,4.5,3.1,1.95
Ligue_1 2025_179_290_2026-04-05 15:15:00,2026-04-05 15:15:00,True,179,Lorient,d,290,Paris FC,1.16554,1,209,17,6,1.1109,1.16554,1.39879,1,276,16,4,1.39879,10,7,2.25,3.3,3.3
Ligue_1 2025_178_179_2026-04-12 18:45:00,2026-04-12 18:45:00,False,179,Lorient,l,178,Lyon,1.57488,0,244,17,4,1.151,1.57488,1.84879,2,258,27,7,1.84879,12,11,5.25,3.8,1.67
Ligue_1 2025_164_179_2026-04-18 15:00:00,2026-04-18 15:00:00,True,179,Lorient,w,164,Marseille,1.28628,2,198,11,3,0.7714000000000001,1.28628,2.13073,0,247,20,7,2.13073,11,16,4.5,4.0,1.73
Ligue_1 2025_179_225_2026-04-26 13:00:00,2026-04-26 13:00:00,True,179,Lorient,l,225,Strasbourg,2.57081,2,298,17,8,1.7685,1.81071,1.98869,3,215,28,8,1.98869,14,11,2.1,3.6,3.2
Ligue_1 2025_161_179_2026-05-03 13:00:00,2026-05-03 13:00:00,False,179,Lorient,d,161,Paris Saint Germain,1.27737,2,245,7,1,0.38639999999999997,1.27737,2.98414,2,193,23,7,2.98414,5,24,8.0,5.75,1.3
Ligue_1 2025_179_180_2026-05-10 19:00:00,2026-05-10 19:00:00,False,179,Lorient,w,180,Metz,1.76754,4,261,10,5,2.1903,1.76754,0.730271,0,295,18,5,0.730271,14,8,2.15,3.7,3.2
Ligue_1 2025_179_282_2026-05-17 19:00:00,2026-05-17 19:00:00,True,179,Lorient,l,282,Le Havre,1.26937,0,193,16,4,1.2907,0.509273,1.28765,2,276,14,3,1.28765,12,7,2.55,3.3,2.5
